Decode results B 1
,"Source","State","Start","Tx value","Rx value"
103,"Rx","Ok","-295 µs"," ---","[hex]07"
104,"Rx","Ok","-273.3 µs"," ---","[hex]71"
105,"Rx","Ok","-243.4 µs"," ---","[hex]00"
106,"Rx","Ok","-215.1 µs"," ---","[hex]00"
107,"Rx","Ok","-190.7 µs"," ---","[hex]07"
108,"Rx","Ok","-169 µs"," ---","[hex]AF"
109,"Rx","Ok","-139.1 µs"," ---","[hex]00"
110,"Rx","Ok","-105.3 µs"," ---","[hex]00"
111,"Rx","Ok","-82.9 µs"," ---","[hex]07"
112,"Rx","Ok","-61.2 µs"," ---","[hex]27"
113,"Rx","Ok","-38.3 µs"," ---","[hex]00"
114,"Rx","Ok","-11.3 µs"," ---","[hex]00"
115,"Rx","Ok","12.6 µs"," ---","[hex]07"
116,"Rx","Ok","34.3 µs"," ---","[hex]6D"
117,"Rx","Ok","61.7 µs"," ---","[hex]00"
118,"Rx","Ok","89.7 µs"," ---","[hex]00"
119,"Rx","Ok","114.7 µs"," ---","[hex]07"
120,"Rx","Ok","136.4 µs"," ---","[hex]5C"
121,"Rx","Ok","170.9 µs"," ---","[hex]00"
122,"Rx","Ok","201.1 µs"," ---","[hex]00"
123,"Rx","Ok","223.9 µs"," ---","[hex]07"
124,"Rx","Ok","245.6 µs"," ---","[hex]82"
125,"Rx","Ok","275.9 µs"," ---","[hex]00"
126,"Rx","Ok","306.1 µs"," ---","[hex]00"
127,"Rx","Ok","328.9 µs"," ---","[hex]07"
128,"Rx","Ok","351.5 µs"," ---","[hex]2E"
129,"Rx","Ok","380.9 µs"," ---","[hex]00"
130,"Rx","Ok","411.1 µs"," ---","[hex]00"
131,"Rx","Ok","433.9 µs"," ---","[hex]07"
132,"Rx","Ok","456.5 µs"," ---","[hex]3E"
133,"Rx","Ok","485.9 µs"," ---","[hex]00"
134,"Rx","Ok","519.2 µs"," ---","[hex]00"
135,"Rx","Ok","540.9 µs"," ---","[hex]06"
136,"Rx","Ok","562.6 µs"," ---","[hex]C9"
137,"Rx","Ok","596.2 µs"," ---","[hex]00"
138,"Rx","Ok","622 µs"," ---","[hex]00"
139,"Rx","Ok","644.8 µs"," ---","[hex]07"
140,"Rx","Ok","666.5 µs"," ---","[hex]22"
141,"Rx","Ok","689.5 µs"," ---","[hex]00"
142,"Rx","Ok","722.4 µs"," ---","[hex]00"
143,"Rx","Ok","746.3 µs"," ---","[hex]07"
144,"Rx","Ok","768 µs"," ---","[hex]0F"
145,"Rx","Ok","799.8 µs"," ---","[hex]00"
146,"Rx","Ok","831.6 µs"," ---","[hex]00"
147,"Rx","Ok","853.4 µs"," ---","[hex]07"
148,"Rx","Ok","875.1 µs"," ---","[hex]0B"
149,"Rx","Ok","910.4 µs"," ---","[hex]00"
150,"Rx","Ok","936.6 µs"," ---","[hex]00"
151,"Rx","Ok","961.9 µs"," ---","[hex]06"
152,"Rx","Ok","983.6 µs"," ---","[hex]8A"
153,"Rx","Ok","1.0154 ms"," ---","[hex]00"
154,"Rx","Ok","1.0417 ms"," ---","[hex]00"
155,"Rx","Ok","1.0669 ms"," ---","[hex]06"
156,"Rx","Ok","1.0886 ms"," ---","[hex]C4"
157,"Rx","Ok","1.1205 ms"," ---","[hex]00"
158,"Rx","Ok","1.1467 ms"," ---","[hex]00"
159,"Rx","Ok","1.172 ms"," ---","[hex]06"
160,"Rx","Ok","1.1937 ms"," ---","[hex]79"
161,"Rx","Ok","1.2285 ms"," ---","[hex]00"
162,"Rx","Ok","1.2554 ms"," ---","[hex]00"
163,"Rx","Ok","1.2793 ms"," ---","[hex]08"
164,"Rx","Ok","1.301 ms"," ---","[hex]0B"
165,"Rx","Ok","1.3255 ms"," ---","[hex]00"
166,"Rx","Ok","1.35 ms"," ---","[hex]00"
167,"Rx","Ok","1.3721 ms"," ---","[hex]07"
168,"Rx","Ok","1.3938 ms"," ---","[hex]EC"
169,"Rx","Ok","1.4242 ms"," ---","[hex]00"
170,"Rx","Ok","1.4497 ms"," ---","[hex]00"
171,"Rx","Ok","1.4743 ms"," ---","[hex]08"
172,"Rx","Ok","1.496 ms"," ---","[hex]02"
173,"Rx","Ok","1.5272 ms"," ---","[hex]00"
174,"Rx","Ok","1.5527 ms"," ---","[hex]00"
175,"Rx","Ok","1.5781 ms"," ---","[hex]07"
176,"Rx","Ok","1.5998 ms"," ---","[hex]AA"
177,"Rx","Ok","1.6309 ms"," ---","[hex]00"
178,"Rx","Ok","1.6565 ms"," ---","[hex]00"
179,"Rx","Ok","1.6818 ms"," ---","[hex]07"
180,"Rx","Ok","1.7035 ms"," ---","[hex]B6"
181,"Rx","Ok","1.7377 ms"," ---","[hex]00"
182,"Rx","Ok","1.764 ms"," ---","[hex]00"
183,"Rx","Ok","1.7886 ms"," ---","[hex]07"
184,"Rx","Ok","1.8103 ms"," ---","[hex]6D"
185,"Rx","Ok","1.8415 ms"," ---","[hex]00"
186,"Rx","Ok","1.8677 ms"," ---","[hex]00"
