Decode results B 1
,"Source","State","Start","Tx value","Rx value"
102,"Rx","Ok","-3.7068 ms"," ---","[hex]1D"
103,"Rx","Ok","-3.6776 ms"," ---","[hex]03"
104,"Rx","Ok","-3.6559 ms"," ---","[hex]1A"
105,"Rx","Ok","-3.6269 ms"," ---","[hex]03"
106,"Rx","Ok","-3.6052 ms"," ---","[hex]1C"
107,"Rx","Ok","-3.5756 ms"," ---","[hex]03"
108,"Rx","Ok","-3.5539 ms"," ---","[hex]1E"
109,"Rx","Ok","-3.5252 ms"," ---","[hex]03"
110,"Rx","Ok","-3.5035 ms"," ---","[hex]1C"
111,"Rx","Ok","-3.4742 ms"," ---","[hex]03"
112,"Rx","Ok","-3.4525 ms"," ---","[hex]1C"
113,"Rx","Ok","-3.4234 ms"," ---","[hex]03"
114,"Rx","Ok","-3.4017 ms"," ---","[hex]1A"
115,"Rx","Ok","-3.3728 ms"," ---","[hex]03"
116,"Rx","Ok","-3.351 ms"," ---","[hex]1C"
117,"Rx","Ok","-3.322 ms"," ---","[hex]03"
118,"Rx","Ok","-3.3003 ms"," ---","[hex]1A"
119,"Rx","Ok","-3.2712 ms"," ---","[hex]03"
120,"Rx","Ok","-3.2495 ms"," ---","[hex]1A"
121,"Rx","Ok","-3.2203 ms"," ---","[hex]03"
122,"Rx","Ok","-3.1986 ms"," ---","[hex]1A"
123,"Rx","Ok","-3.1693 ms"," ---","[hex]03"
124,"Rx","Ok","-3.1476 ms"," ---","[hex]1C"
125,"Rx","Ok","-3.1186 ms"," ---","[hex]03"
126,"Rx","Ok","-3.0969 ms"," ---","[hex]1C"
127,"Rx","Ok","-3.0678 ms"," ---","[hex]03"
128,"Rx","Ok","-3.0461 ms"," ---","[hex]1C"
129,"Rx","Ok","-3.0171 ms"," ---","[hex]03"
130,"Rx","Ok","-2.9954 ms"," ---","[hex]20"
131,"Rx","Ok","-2.9664 ms"," ---","[hex]03"
132,"Rx","Ok","-2.9447 ms"," ---","[hex]1F"
133,"Rx","Ok","-2.9155 ms"," ---","[hex]03"
134,"Rx","Ok","-2.8938 ms"," ---","[hex]1D"
135,"Rx","Ok","-2.8647 ms"," ---","[hex]03"
136,"Rx","Ok","-2.843 ms"," ---","[hex]1D"
