Decode results B 1
,"Source","State","Start","Tx value","Rx value"
1,"Rx","Ok","-4.6822 ms"," ---","[hex]FF"
2,"Rx","Ok","-4.6605 ms"," ---","[hex]FF"
5,"Rx","Ok","-4.5953 ms"," ---","[hex]FF"
6,"Rx","Ok","-4.5736 ms"," ---","[hex]FF"
7,"Rx","Ok","-4.5519 ms"," ---","[hex]1F"
8,"Rx","Ok","-4.5301 ms"," ---","[hex]A6"
9,"Rx","Ok","-4.5084 ms"," ---","[hex]00"
10,"Rx","Ok","-4.4867 ms"," ---","[hex]00"
11,"Rx","Ok","-4.465 ms"," ---","[hex]13"
12,"Rx","Ok","-4.4433 ms"," ---","[hex]BD"
13,"Rx","Ok","-4.4215 ms"," ---","[hex]00"
14,"Rx","Ok","-4.3998 ms"," ---","[hex]00"
15,"Rx","Ok","-4.3781 ms"," ---","[hex]1A"
16,"Rx","Ok","-4.3564 ms"," ---","[hex]C0"
17,"Rx","Ok","-4.3346 ms"," ---","[hex]00"
18,"Rx","Ok","-4.3129 ms"," ---","[hex]00"
19,"Rx","Ok","-4.2912 ms"," ---","[hex]14"
20,"Rx","Ok","-4.2695 ms"," ---","[hex]83"
21,"Rx","Ok","-4.2477 ms"," ---","[hex]00"
22,"Rx","Ok","-4.226 ms"," ---","[hex]00"
23,"Rx","Ok","-4.2004 ms"," ---","[hex]1C"
24,"Rx","Ok","-4.1787 ms"," ---","[hex]A1"
25,"Rx","Ok","-4.152 ms"," ---","[hex]00"
26,"Rx","Ok","-4.1302 ms"," ---","[hex]00"
27,"Rx","Ok","-4.0987 ms"," ---","[hex]14"
28,"Rx","Ok","-4.077 ms"," ---","[hex]5A"
29,"Rx","Ok","-4.0501 ms"," ---","[hex]00"
30,"Rx","Ok","-4.0284 ms"," ---","[hex]00"
31,"Rx","Ok","-3.9968 ms"," ---","[hex]20"
32,"Rx","Ok","-3.9751 ms"," ---","[hex]28"
33,"Rx","Ok","-3.9486 ms"," ---","[hex]00"
34,"Rx","Ok","-3.9269 ms"," ---","[hex]00"
35,"Rx","Ok","-3.8954 ms"," ---","[hex]13"
36,"Rx","Ok","-3.8737 ms"," ---","[hex]21"
37,"Rx","Ok","-3.8471 ms"," ---","[hex]00"
38,"Rx","Ok","-3.8254 ms"," ---","[hex]00"
39,"Rx","Ok","-3.7939 ms"," ---","[hex]20"
40,"Rx","Ok","-3.7722 ms"," ---","[hex]8A"
41,"Rx","Ok","-3.7455 ms"," ---","[hex]00"
42,"Rx","Ok","-3.7237 ms"," ---","[hex]00"
43,"Rx","Ok","-3.692 ms"," ---","[hex]14"
44,"Rx","Ok","-3.6703 ms"," ---","[hex]27"
45,"Rx","Ok","-3.6438 ms"," ---","[hex]00"
46,"Rx","Ok","-3.622 ms"," ---","[hex]00"
