Decode results B 1
,"Source","State","Start","Tx value","Rx value"
102,"Rx","Ok","-1.3402 ms"," ---","[hex]77"
103,"Rx","Ok","-1.3112 ms"," ---","[hex]02"
104,"Rx","Ok","-1.2895 ms"," ---","[hex]9E"
105,"Rx","Ok","-1.2603 ms"," ---","[hex]03"
106,"Rx","Ok","-1.2386 ms"," ---","[hex]38"
107,"Rx","Ok","-1.2095 ms"," ---","[hex]02"
108,"Rx","Ok","-1.1878 ms"," ---","[hex]04"
109,"Rx","Ok","-1.1598 ms"," ---","[hex]01"
110,"Rx","Ok","-1.1381 ms"," ---","[hex]E2"
111,"Rx","Ok","-1.109 ms"," ---","[hex]01"
112,"Rx","Ok","-1.0873 ms"," ---","[hex]C4"
113,"Rx","Ok","-1.0574 ms"," ---","[hex]01"
114,"Rx","Ok","-1.0357 ms"," ---","[hex]A4"
115,"Rx","Ok","-1.0063 ms"," ---","[hex]01"
116,"Rx","Ok","-984.6 µs"," ---","[hex]84"
117,"Rx","Ok","-955.7 µs"," ---","[hex]01"
118,"Rx","Ok","-934 µs"," ---","[hex]69"
119,"Rx","Ok","-904.9 µs"," ---","[hex]01"
120,"Rx","Ok","-883.1 µs"," ---","[hex]48"
121,"Rx","Ok","-854.1 µs"," ---","[hex]01"
122,"Rx","Ok","-832.4 µs"," ---","[hex]29"
123,"Rx","Ok","-803.1 µs"," ---","[hex]01"
124,"Rx","Ok","-781.4 µs"," ---","[hex]02"
125,"Rx","Ok","-752.3 µs"," ---","[hex]00"
126,"Rx","Ok","-730.6 µs"," ---","[hex]E4"
127,"Rx","Ok","-701.7 µs"," ---","[hex]00"
128,"Rx","Ok","-680 µs"," ---","[hex]C5"
129,"Rx","Ok","-650.9 µs"," ---","[hex]00"
130,"Rx","Ok","-629.2 µs"," ---","[hex]A8"
131,"Rx","Ok","-599.4 µs"," ---","[hex]00"
132,"Rx","Ok","-577.7 µs"," ---","[hex]8C"
133,"Rx","Ok","-549.3 µs"," ---","[hex]01"
134,"Rx","Ok","-527.6 µs"," ---","[hex]36"
135,"Rx","Ok","-498.5 µs"," ---","[hex]01"
136,"Rx","Ok","-476.8 µs"," ---","[hex]53"
137,"Rx","Ok","-447.6 µs"," ---","[hex]01"
138,"Rx","Ok","-425.9 µs"," ---","[hex]75"
139,"Rx","Ok","-397.5 µs"," ---","[hex]01"
140,"Rx","Ok","-375.8 µs"," ---","[hex]93"
141,"Rx","Ok","-346.9 µs"," ---","[hex]01"
142,"Rx","Ok","-325.2 µs"," ---","[hex]AE"
143,"Rx","Ok","-295.2 µs"," ---","[hex]01"
144,"Rx","Ok","-273.5 µs"," ---","[hex]CC"
145,"Rx","Ok","-244.5 µs"," ---","[hex]01"
146,"Rx","Ok","-222.8 µs"," ---","[hex]EE"
147,"Rx","Ok","-193.4 µs"," ---","[hex]02"
148,"Rx","Ok","-171.7 µs"," ---","[hex]0E"
149,"Rx","Ok","-142.8 µs"," ---","[hex]02"
150,"Rx","Ok","-121.1 µs"," ---","[hex]2E"
151,"Rx","Ok","-92 µs"," ---","[hex]02"
152,"Rx","Ok","-70.3 µs"," ---","[hex]53"
153,"Rx","Ok","-41.2 µs"," ---","[hex]02"
154,"Rx","Ok","-19.5 µs"," ---","[hex]75"
155,"Rx","Ok","9.6 µs"," ---","[hex]02"
156,"Rx","Ok","31.3 µs"," ---","[hex]94"
157,"Rx","Ok","60.4 µs"," ---","[hex]02"
158,"Rx","Ok","82.2 µs"," ---","[hex]D6"
159,"Rx","Ok","111.3 µs"," ---","[hex]03"
160,"Rx","Ok","133 µs"," ---","[hex]40"
161,"Rx","Ok","162.1 µs"," ---","[hex]01"
162,"Rx","Ok","183.8 µs"," ---","[hex]ED"
163,"Rx","Ok","213.3 µs"," ---","[hex]01"
164,"Rx","Ok","235 µs"," ---","[hex]D1"
165,"Rx","Ok","263.7 µs"," ---","[hex]01"
166,"Rx","Ok","285.4 µs"," ---","[hex]AE"
167,"Rx","Ok","314.6 µs"," ---","[hex]01"
168,"Rx","Ok","336.3 µs"," ---","[hex]8C"
169,"Rx","Ok","365.5 µs"," ---","[hex]01"
170,"Rx","Ok","387.2 µs"," ---","[hex]71"
171,"Rx","Ok","415.4 µs"," ---","[hex]01"
172,"Rx","Ok","437.2 µs"," ---","[hex]53"
173,"Rx","Ok","466.1 µs"," ---","[hex]01"
174,"Rx","Ok","487.8 µs"," ---","[hex]34"
175,"Rx","Ok","517.7 µs"," ---","[hex]01"
176,"Rx","Ok","539.4 µs"," ---","[hex]15"
177,"Rx","Ok","568.4 µs"," ---","[hex]00"
178,"Rx","Ok","590.2 µs"," ---","[hex]F4"
179,"Rx","Ok","619.5 µs"," ---","[hex]00"
180,"Rx","Ok","641.2 µs"," ---","[hex]D7"
181,"Rx","Ok","670.1 µs"," ---","[hex]00"
182,"Rx","Ok","691.8 µs"," ---","[hex]B7"
183,"Rx","Ok","721.1 µs"," ---","[hex]00"
184,"Rx","Ok","742.8 µs"," ---","[hex]98"
185,"Rx","Ok","771.7 µs"," ---","[hex]00"
186,"Rx","Ok","793.5 µs"," ---","[hex]7C"
187,"Rx","Ok","822.5 µs"," ---","[hex]01"
188,"Rx","Ok","844.3 µs"," ---","[hex]26"
189,"Rx","Ok","873.6 µs"," ---","[hex]01"
190,"Rx","Ok","895.3 µs"," ---","[hex]46"
191,"Rx","Ok","924.2 µs"," ---","[hex]01"
192,"Rx","Ok","945.9 µs"," ---","[hex]66"
193,"Rx","Ok","975 µs"," ---","[hex]01"
194,"Rx","Ok","996.7 µs"," ---","[hex]85"
195,"Rx","Ok","1.0262 ms"," ---","[hex]01"
196,"Rx","Ok","1.0479 ms"," ---","[hex]A4"
197,"Rx","Ok","1.0766 ms"," ---","[hex]01"
198,"Rx","Ok","1.0984 ms"," ---","[hex]C5"
199,"Rx","Ok","1.1273 ms"," ---","[hex]01"
200,"Rx","Ok","1.149 ms"," ---","[hex]E8"
201,"Rx","Ok","1.1781 ms"," ---","[hex]02"
202,"Rx","Ok","1.1998 ms"," ---","[hex]06"
203,"Rx","Ok","1.2281 ms"," ---","[hex]02"
204,"Rx","Ok","1.2498 ms"," ---","[hex]28"
205,"Rx","Ok","1.279 ms"," ---","[hex]02"
206,"Rx","Ok","1.3008 ms"," ---","[hex]44"
207,"Rx","Ok","1.3307 ms"," ---","[hex]02"
208,"Rx","Ok","1.3524 ms"," ---","[hex]67"
209,"Rx","Ok","1.3814 ms"," ---","[hex]02"
210,"Rx","Ok","1.4031 ms"," ---","[hex]8C"
211,"Rx","Ok","1.4325 ms"," ---","[hex]02"
212,"Rx","Ok","1.4542 ms"," ---","[hex]B3"
213,"Rx","Ok","1.4831 ms"," ---","[hex]03"
214,"Rx","Ok","1.5048 ms"," ---","[hex]40"
215,"Rx","Ok","1.5338 ms"," ---","[hex]01"
216,"Rx","Ok","1.5555 ms"," ---","[hex]F4"
217,"Rx","Ok","1.5847 ms"," ---","[hex]01"
218,"Rx","Ok","1.6065 ms"," ---","[hex]D8"
219,"Rx","Ok","1.6355 ms"," ---","[hex]01"
220,"Rx","Ok","1.6573 ms"," ---","[hex]B4"
221,"Rx","Ok","1.6862 ms"," ---","[hex]01"
222,"Rx","Ok","1.7079 ms"," ---","[hex]96"
223,"Rx","Ok","1.737 ms"," ---","[hex]01"
224,"Rx","Ok","1.7587 ms"," ---","[hex]78"
225,"Rx","Ok","1.7878 ms"," ---","[hex]01"
226,"Rx","Ok","1.8096 ms"," ---","[hex]59"
227,"Rx","Ok","1.8389 ms"," ---","[hex]01"
228,"Rx","Ok","1.8606 ms"," ---","[hex]38"
229,"Rx","Ok","1.8895 ms"," ---","[hex]01"
230,"Rx","Ok","1.9112 ms"," ---","[hex]19"
231,"Rx","Ok","1.9403 ms"," ---","[hex]00"
232,"Rx","Ok","1.962 ms"," ---","[hex]FC"
233,"Rx","Ok","1.9904 ms"," ---","[hex]00"
234,"Rx","Ok","2.0121 ms"," ---","[hex]DA"
235,"Rx","Ok","2.041 ms"," ---","[hex]00"
236,"Rx","Ok","2.0628 ms"," ---","[hex]BD"
237,"Rx","Ok","2.093 ms"," ---","[hex]00"
238,"Rx","Ok","2.1148 ms"," ---","[hex]9C"
239,"Rx","Ok","2.1437 ms"," ---","[hex]00"
240,"Rx","Ok","2.1654 ms"," ---","[hex]7F"
241,"Rx","Ok","2.1943 ms"," ---","[hex]00"
242,"Rx","Ok","2.216 ms"," ---","[hex]62"
243,"Rx","Ok","2.2454 ms"," ---","[hex]01"
244,"Rx","Ok","2.2671 ms"," ---","[hex]40"
245,"Rx","Ok","2.2959 ms"," ---","[hex]01"
246,"Rx","Ok","2.3176 ms"," ---","[hex]61"
247,"Rx","Ok","2.3468 ms"," ---","[hex]01"
248,"Rx","Ok","2.3685 ms"," ---","[hex]7E"
249,"Rx","Ok","2.3976 ms"," ---","[hex]01"
250,"Rx","Ok","2.4193 ms"," ---","[hex]9F"
251,"Rx","Ok","2.4485 ms"," ---","[hex]01"
252,"Rx","Ok","2.4703 ms"," ---","[hex]C0"
253,"Rx","Ok","2.4991 ms"," ---","[hex]01"
254,"Rx","Ok","2.5208 ms"," ---","[hex]DC"
255,"Rx","Ok","2.55 ms"," ---","[hex]01"
256,"Rx","Ok","2.5717 ms"," ---","[hex]FE"
257,"Rx","Ok","2.6009 ms"," ---","[hex]02"
258,"Rx","Ok","2.6227 ms"," ---","[hex]1E"
259,"Rx","Ok","2.6519 ms"," ---","[hex]02"
260,"Rx","Ok","2.6736 ms"," ---","[hex]3E"
261,"Rx","Ok","2.7023 ms"," ---","[hex]02"
262,"Rx","Ok","2.724 ms"," ---","[hex]60"
263,"Rx","Ok","2.7535 ms"," ---","[hex]02"
264,"Rx","Ok","2.7753 ms"," ---","[hex]7F"
265,"Rx","Ok","2.8033 ms"," ---","[hex]02"
266,"Rx","Ok","2.825 ms"," ---","[hex]AE"
267,"Rx","Ok","2.8539 ms"," ---","[hex]03"
268,"Rx","Ok","2.8756 ms"," ---","[hex]38"
269,"Rx","Ok","2.9056 ms"," ---","[hex]01"
270,"Rx","Ok","2.9273 ms"," ---","[hex]FA"
271,"Rx","Ok","2.9563 ms"," ---","[hex]01"
272,"Rx","Ok","2.978 ms"," ---","[hex]DE"
