Decode results B 1
,"Source","State","Start","Tx value","Rx value"
1,"Rx","Ok","-4.6822 ms"," ---","[hex]FF"
2,"Rx","Ok","-4.6604 ms"," ---","[hex]FF"
3,"Rx","Ok","-4.6387 ms"," ---","[hex]FF"
4,"Rx","Ok","-4.617 ms"," ---","[hex]FF"
5,"Rx","Ok","-4.5952 ms"," ---","[hex]00"
6,"Rx","Ok","-4.5735 ms"," ---","[hex]00"
7,"Rx","Ok","-4.5518 ms"," ---","[hex]10"
8,"Rx","Ok","-4.5301 ms"," ---","[hex]95"
9,"Rx","Ok","-4.5083 ms"," ---","[hex]00"
10,"Rx","Ok","-4.4866 ms"," ---","[hex]00"
11,"Rx","Ok","-4.4649 ms"," ---","[hex]1D"
12,"Rx","Ok","-4.4432 ms"," ---","[hex]58"
13,"Rx","Ok","-4.4215 ms"," ---","[hex]00"
14,"Rx","Ok","-4.3997 ms"," ---","[hex]00"
15,"Rx","Ok","-4.378 ms"," ---","[hex]0E"
16,"Rx","Ok","-4.3563 ms"," ---","[hex]E8"
17,"Rx","Ok","-4.3346 ms"," ---","[hex]00"
18,"Rx","Ok","-4.3128 ms"," ---","[hex]00"
19,"Rx","Ok","-4.2864 ms"," ---","[hex]1C"
20,"Rx","Ok","-4.2647 ms"," ---","[hex]6B"
21,"Rx","Ok","-4.2383 ms"," ---","[hex]00"
22,"Rx","Ok","-4.2166 ms"," ---","[hex]00"
23,"Rx","Ok","-4.1852 ms"," ---","[hex]0F"
24,"Rx","Ok","-4.1634 ms"," ---","[hex]D4"
25,"Rx","Ok","-4.1366 ms"," ---","[hex]00"
26,"Rx","Ok","-4.1148 ms"," ---","[hex]00"
27,"Rx","Ok","-4.0833 ms"," ---","[hex]1A"
28,"Rx","Ok","-4.0616 ms"," ---","[hex]D4"
29,"Rx","Ok","-4.0348 ms"," ---","[hex]00"
30,"Rx","Ok","-4.0131 ms"," ---","[hex]00"
31,"Rx","Ok","-3.9818 ms"," ---","[hex]10"
32,"Rx","Ok","-3.9601 ms"," ---","[hex]3F"
33,"Rx","Ok","-3.9334 ms"," ---","[hex]00"
34,"Rx","Ok","-3.9117 ms"," ---","[hex]00"
35,"Rx","Ok","-3.8805 ms"," ---","[hex]1A"
36,"Rx","Ok","-3.8588 ms"," ---","[hex]5F"
37,"Rx","Ok","-3.8321 ms"," ---","[hex]00"
38,"Rx","Ok","-3.8103 ms"," ---","[hex]00"
39,"Rx","Ok","-3.7785 ms"," ---","[hex]0E"
40,"Rx","Ok","-3.7568 ms"," ---","[hex]A6"
41,"Rx","Ok","-3.7301 ms"," ---","[hex]00"
42,"Rx","Ok","-3.7083 ms"," ---","[hex]00"
43,"Rx","Ok","-3.6768 ms"," ---","[hex]1D"
44,"Rx","Ok","-3.6551 ms"," ---","[hex]3B"
45,"Rx","Ok","-3.6284 ms"," ---","[hex]00"
46,"Rx","Ok","-3.6066 ms"," ---","[hex]00"
47,"Rx","Ok","-3.5752 ms"," ---","[hex]0F"
48,"Rx","Ok","-3.5535 ms"," ---","[hex]04"
49,"Rx","Ok","-3.5267 ms"," ---","[hex]00"
50,"Rx","Ok","-3.505 ms"," ---","[hex]00"
51,"Rx","Ok","-3.4734 ms"," ---","[hex]1C"
52,"Rx","Ok","-3.4517 ms"," ---","[hex]69"
53,"Rx","Ok","-3.425 ms"," ---","[hex]00"
54,"Rx","Ok","-3.4032 ms"," ---","[hex]00"
55,"Rx","Ok","-3.3719 ms"," ---","[hex]0F"
56,"Rx","Ok","-3.3501 ms"," ---","[hex]8B"
57,"Rx","Ok","-3.3234 ms"," ---","[hex]00"
58,"Rx","Ok","-3.3017 ms"," ---","[hex]00"
59,"Rx","Ok","-3.2704 ms"," ---","[hex]1B"
60,"Rx","Ok","-3.2487 ms"," ---","[hex]EE"
61,"Rx","Ok","-3.2217 ms"," ---","[hex]00"
