Decode results B 1
,"Source","State","Start","Tx value","Rx value"
1,"Rx","Ok","-3.4687 ms"," ---","[hex]FF"
2,"Rx","Ok","-3.447 ms"," ---","[hex]FF"
3,"Rx","Ok","-3.4253 ms"," ---","[hex]01"
4,"Rx","Ok","-3.4036 ms"," ---","[hex]34"
5,"Rx","Ok","-3.3819 ms"," ---","[hex]01"
6,"Rx","Ok","-3.3601 ms"," ---","[hex]52"
7,"Rx","Ok","-3.3384 ms"," ---","[hex]01"
8,"Rx","Ok","-3.3167 ms"," ---","[hex]74"
9,"Rx","Ok","-3.295 ms"," ---","[hex]01"
10,"Rx","Ok","-3.2733 ms"," ---","[hex]92"
11,"Rx","Ok","-3.2515 ms"," ---","[hex]01"
12,"Rx","Ok","-3.2298 ms"," ---","[hex]B2"
13,"Rx","Ok","-3.2081 ms"," ---","[hex]01"
14,"Rx","Ok","-3.1864 ms"," ---","[hex]D4"
15,"Rx","Ok","-3.1647 ms"," ---","[hex]01"
16,"Rx","Ok","-3.1429 ms"," ---","[hex]F2"
17,"Rx","Ok","-3.1191 ms"," ---","[hex]02"
18,"Rx","Ok","-3.0974 ms"," ---","[hex]12"
19,"Rx","Ok","-3.068 ms"," ---","[hex]02"
20,"Rx","Ok","-3.0463 ms"," ---","[hex]32"
21,"Rx","Ok","-3.0175 ms"," ---","[hex]02"
22,"Rx","Ok","-2.9957 ms"," ---","[hex]54"
23,"Rx","Ok","-2.9666 ms"," ---","[hex]02"
24,"Rx","Ok","-2.9449 ms"," ---","[hex]77"
25,"Rx","Ok","-2.9156 ms"," ---","[hex]02"
26,"Rx","Ok","-2.8939 ms"," ---","[hex]9A"
27,"Rx","Ok","-2.865 ms"," ---","[hex]03"
28,"Rx","Ok","-2.8433 ms"," ---","[hex]14"
29,"Rx","Ok","-2.8142 ms"," ---","[hex]02"
30,"Rx","Ok","-2.7925 ms"," ---","[hex]24"
31,"Rx","Ok","-2.7633 ms"," ---","[hex]02"
32,"Rx","Ok","-2.7416 ms"," ---","[hex]24"
33,"Rx","Ok","-2.7125 ms"," ---","[hex]02"
34,"Rx","Ok","-2.6908 ms"," ---","[hex]05"
35,"Rx","Ok","-2.6616 ms"," ---","[hex]01"
36,"Rx","Ok","-2.6399 ms"," ---","[hex]E6"
37,"Rx","Ok","-2.6108 ms"," ---","[hex]01"
38,"Rx","Ok","-2.5891 ms"," ---","[hex]C6"
