Decode results B 1
,"Source","State","Start","Tx value","Rx value"
1,"Rx","Ok","-4.6822 ms"," ---","[hex]FF"
2,"Rx","Ok","-4.6605 ms"," ---","[hex]FF"
3,"Rx","Ok","-4.6387 ms"," ---","[hex]03"
4,"Rx","Ok","-4.617 ms"," ---","[hex]1C"
5,"Rx","Ok","-4.5953 ms"," ---","[hex]03"
6,"Rx","Ok","-4.5736 ms"," ---","[hex]1C"
7,"Rx","Ok","-4.5519 ms"," ---","[hex]03"
8,"Rx","Ok","-4.5302 ms"," ---","[hex]1C"
9,"Rx","Ok","-4.5085 ms"," ---","[hex]03"
10,"Rx","Ok","-4.4867 ms"," ---","[hex]1C"
11,"Rx","Ok","-4.465 ms"," ---","[hex]03"
12,"Rx","Ok","-4.4433 ms"," ---","[hex]1C"
13,"Rx","Ok","-4.4216 ms"," ---","[hex]03"
14,"Rx","Ok","-4.3999 ms"," ---","[hex]1E"
15,"Rx","Ok","-4.3782 ms"," ---","[hex]03"
16,"Rx","Ok","-4.3564 ms"," ---","[hex]1C"
17,"Rx","Ok","-4.3325 ms"," ---","[hex]03"
18,"Rx","Ok","-4.3108 ms"," ---","[hex]1B"
19,"Rx","Ok","-4.2315 ms"," ---","[hex]03"
20,"Rx","Ok","-4.2098 ms"," ---","[hex]1A"
21,"Rx","Ok","-4.181 ms"," ---","[hex]03"
22,"Rx","Ok","-4.1593 ms"," ---","[hex]1B"
23,"Rx","Ok","-4.1303 ms"," ---","[hex]01"
24,"Rx","Ok","-4.1086 ms"," ---","[hex]EF"
25,"Rx","Ok","-4.0787 ms"," ---","[hex]01"
26,"Rx","Ok","-4.0569 ms"," ---","[hex]CF"
27,"Rx","Ok","-4.0279 ms"," ---","[hex]01"
28,"Rx","Ok","-4.0062 ms"," ---","[hex]AF"
29,"Rx","Ok","-3.9771 ms"," ---","[hex]01"
30,"Rx","Ok","-3.9554 ms"," ---","[hex]8F"
31,"Rx","Ok","-3.9263 ms"," ---","[hex]01"
32,"Rx","Ok","-3.9046 ms"," ---","[hex]6F"
33,"Rx","Ok","-3.8752 ms"," ---","[hex]01"
34,"Rx","Ok","-3.8535 ms"," ---","[hex]4E"
35,"Rx","Ok","-3.8247 ms"," ---","[hex]01"
36,"Rx","Ok","-3.803 ms"," ---","[hex]30"
37,"Rx","Ok","-3.7739 ms"," ---","[hex]01"
38,"Rx","Ok","-3.7521 ms"," ---","[hex]10"
39,"Rx","Ok","-3.7231 ms"," ---","[hex]00"
40,"Rx","Ok","-3.7013 ms"," ---","[hex]EE"
41,"Rx","Ok","-3.6721 ms"," ---","[hex]00"
42,"Rx","Ok","-3.6503 ms"," ---","[hex]D2"
43,"Rx","Ok","-3.6214 ms"," ---","[hex]00"
44,"Rx","Ok","-3.5997 ms"," ---","[hex]B2"
