Decode results B 1
,"Source","State","Start","Tx value","Rx value"
102,"Rx","Ok","-2.1441 ms"," ---","[hex]E0"
103,"Rx","Ok","-2.1168 ms"," ---","[hex]00"
104,"Rx","Ok","-2.0951 ms"," ---","[hex]00"
105,"Rx","Ok","-2.0636 ms"," ---","[hex]18"
106,"Rx","Ok","-2.0419 ms"," ---","[hex]89"
107,"Rx","Ok","-2.0153 ms"," ---","[hex]00"
108,"Rx","Ok","-1.9936 ms"," ---","[hex]00"
109,"Rx","Ok","-1.9618 ms"," ---","[hex]0F"
110,"Rx","Ok","-1.9401 ms"," ---","[hex]92"
111,"Rx","Ok","-1.9135 ms"," ---","[hex]00"
112,"Rx","Ok","-1.8918 ms"," ---","[hex]00"
113,"Rx","Ok","-1.8604 ms"," ---","[hex]19"
114,"Rx","Ok","-1.8387 ms"," ---","[hex]DA"
115,"Rx","Ok","-1.8121 ms"," ---","[hex]00"
116,"Rx","Ok","-1.7904 ms"," ---","[hex]00"
117,"Rx","Ok","-1.7588 ms"," ---","[hex]0D"
118,"Rx","Ok","-1.7371 ms"," ---","[hex]89"
119,"Rx","Ok","-1.7103 ms"," ---","[hex]00"
120,"Rx","Ok","-1.6886 ms"," ---","[hex]00"
121,"Rx","Ok","-1.6571 ms"," ---","[hex]1D"
122,"Rx","Ok","-1.6354 ms"," ---","[hex]DC"
123,"Rx","Ok","-1.6088 ms"," ---","[hex]00"
124,"Rx","Ok","-1.5871 ms"," ---","[hex]00"
125,"Rx","Ok","-1.5555 ms"," ---","[hex]0C"
126,"Rx","Ok","-1.5338 ms"," ---","[hex]A7"
127,"Rx","Ok","-1.5079 ms"," ---","[hex]00"
128,"Rx","Ok","-1.4862 ms"," ---","[hex]00"
129,"Rx","Ok","-1.4546 ms"," ---","[hex]1C"
130,"Rx","Ok","-1.4328 ms"," ---","[hex]5D"
131,"Rx","Ok","-1.4062 ms"," ---","[hex]00"
132,"Rx","Ok","-1.3845 ms"," ---","[hex]00"
133,"Rx","Ok","-1.3525 ms"," ---","[hex]0C"
134,"Rx","Ok","-1.3308 ms"," ---","[hex]DA"
135,"Rx","Ok","-1.3039 ms"," ---","[hex]00"
136,"Rx","Ok","-1.2822 ms"," ---","[hex]00"
137,"Rx","Ok","-1.2508 ms"," ---","[hex]1B"
138,"Rx","Ok","-1.2291 ms"," ---","[hex]D3"
139,"Rx","Ok","-1.2025 ms"," ---","[hex]00"
140,"Rx","Ok","-1.1808 ms"," ---","[hex]00"
141,"Rx","Ok","-1.1489 ms"," ---","[hex]0D"
142,"Rx","Ok","-1.1272 ms"," ---","[hex]35"
143,"Rx","Ok","-1.1007 ms"," ---","[hex]00"
144,"Rx","Ok","-1.079 ms"," ---","[hex]00"
145,"Rx","Ok","-1.0476 ms"," ---","[hex]19"
146,"Rx","Ok","-1.0259 ms"," ---","[hex]D1"
147,"Rx","Ok","-999.3 µs"," ---","[hex]00"
148,"Rx","Ok","-977.5 µs"," ---","[hex]00"
149,"Rx","Ok","-946 µs"," ---","[hex]0D"
150,"Rx","Ok","-924.3 µs"," ---","[hex]A9"
151,"Rx","Ok","-897.3 µs"," ---","[hex]00"
152,"Rx","Ok","-875.6 µs"," ---","[hex]00"
153,"Rx","Ok","-844.3 µs"," ---","[hex]1C"
154,"Rx","Ok","-822.6 µs"," ---","[hex]A7"
155,"Rx","Ok","-795.9 µs"," ---","[hex]00"
156,"Rx","Ok","-774.2 µs"," ---","[hex]00"
157,"Rx","Ok","-742.6 µs"," ---","[hex]0C"
158,"Rx","Ok","-720.9 µs"," ---","[hex]2D"
159,"Rx","Ok","-694.9 µs"," ---","[hex]00"
160,"Rx","Ok","-673.2 µs"," ---","[hex]00"
161,"Rx","Ok","-641.7 µs"," ---","[hex]1A"
162,"Rx","Ok","-620 µs"," ---","[hex]56"
163,"Rx","Ok","-593.4 µs"," ---","[hex]00"
164,"Rx","Ok","-571.7 µs"," ---","[hex]00"
165,"Rx","Ok","-539.6 µs"," ---","[hex]0E"
166,"Rx","Ok","-517.9 µs"," ---","[hex]BF"
167,"Rx","Ok","-490.9 µs"," ---","[hex]00"
168,"Rx","Ok","-469.2 µs"," ---","[hex]00"
169,"Rx","Ok","-437.8 µs"," ---","[hex]18"
170,"Rx","Ok","-416.1 µs"," ---","[hex]93"
171,"Rx","Ok","-389.6 µs"," ---","[hex]00"
172,"Rx","Ok","-367.9 µs"," ---","[hex]00"
173,"Rx","Ok","-336.2 µs"," ---","[hex]0F"
174,"Rx","Ok","-314.5 µs"," ---","[hex]1D"
175,"Rx","Ok","-287.8 µs"," ---","[hex]00"
176,"Rx","Ok","-266.1 µs"," ---","[hex]00"
177,"Rx","Ok","-234.6 µs"," ---","[hex]1B"
178,"Rx","Ok","-212.8 µs"," ---","[hex]28"
179,"Rx","Ok","-186.3 µs"," ---","[hex]00"
180,"Rx","Ok","-164.6 µs"," ---","[hex]00"
181,"Rx","Ok","-133.2 µs"," ---","[hex]0D"
182,"Rx","Ok","-111.5 µs"," ---","[hex]80"
183,"Rx","Ok","-84.8 µs"," ---","[hex]00"
184,"Rx","Ok","-63.1 µs"," ---","[hex]00"
185,"Rx","Ok","-31.5 µs"," ---","[hex]1A"
186,"Rx","Ok","-9.7 µs"," ---","[hex]AA"
187,"Rx","Ok","17 µs"," ---","[hex]00"
188,"Rx","Ok","38.7 µs"," ---","[hex]00"
189,"Rx","Ok","120.7 µs"," ---","[hex]0D"
190,"Rx","Ok","142.4 µs"," ---","[hex]EE"
191,"Rx","Ok","168.9 µs"," ---","[hex]00"
192,"Rx","Ok","190.6 µs"," ---","[hex]00"
193,"Rx","Ok","222 µs"," ---","[hex]1A"
194,"Rx","Ok","243.7 µs"," ---","[hex]5E"
195,"Rx","Ok","271.1 µs"," ---","[hex]00"
196,"Rx","Ok","292.8 µs"," ---","[hex]00"
197,"Rx","Ok","324 µs"," ---","[hex]0E"
198,"Rx","Ok","345.7 µs"," ---","[hex]3B"
199,"Rx","Ok","372.8 µs"," ---","[hex]00"
200,"Rx","Ok","394.5 µs"," ---","[hex]00"
201,"Rx","Ok","425.8 µs"," ---","[hex]19"
202,"Rx","Ok","447.5 µs"," ---","[hex]D8"
203,"Rx","Ok","474.2 µs"," ---","[hex]00"
204,"Rx","Ok","495.9 µs"," ---","[hex]00"
205,"Rx","Ok","527.6 µs"," ---","[hex]0E"
206,"Rx","Ok","549.3 µs"," ---","[hex]9C"
207,"Rx","Ok","575.8 µs"," ---","[hex]00"
208,"Rx","Ok","597.5 µs"," ---","[hex]00"
209,"Rx","Ok","628.9 µs"," ---","[hex]17"
210,"Rx","Ok","650.6 µs"," ---","[hex]E4"
211,"Rx","Ok","677.4 µs"," ---","[hex]00"
212,"Rx","Ok","699.1 µs"," ---","[hex]00"
213,"Rx","Ok","730.4 µs"," ---","[hex]0F"
214,"Rx","Ok","752.2 µs"," ---","[hex]61"
215,"Rx","Ok","779 µs"," ---","[hex]00"
216,"Rx","Ok","800.7 µs"," ---","[hex]00"
217,"Rx","Ok","832.2 µs"," ---","[hex]17"
218,"Rx","Ok","853.9 µs"," ---","[hex]69"
219,"Rx","Ok","930.8 µs"," ---","[hex]00"
220,"Rx","Ok","952.5 µs"," ---","[hex]00"
221,"Rx","Ok","984.7 µs"," ---","[hex]0D"
222,"Rx","Ok","1.0064 ms"," ---","[hex]FD"
223,"Rx","Ok","1.0326 ms"," ---","[hex]00"
224,"Rx","Ok","1.0543 ms"," ---","[hex]00"
225,"Rx","Ok","1.0863 ms"," ---","[hex]1A"
226,"Rx","Ok","1.1081 ms"," ---","[hex]70"
227,"Rx","Ok","1.1346 ms"," ---","[hex]00"
228,"Rx","Ok","1.1563 ms"," ---","[hex]00"
229,"Rx","Ok","1.1877 ms"," ---","[hex]0E"
230,"Rx","Ok","1.2094 ms"," ---","[hex]47"
231,"Rx","Ok","1.2362 ms"," ---","[hex]00"
232,"Rx","Ok","1.258 ms"," ---","[hex]00"
233,"Rx","Ok","1.2895 ms"," ---","[hex]16"
234,"Rx","Ok","1.3112 ms"," ---","[hex]AC"
235,"Rx","Ok","1.3379 ms"," ---","[hex]00"
236,"Rx","Ok","1.3597 ms"," ---","[hex]00"
237,"Rx","Ok","1.3913 ms"," ---","[hex]0E"
238,"Rx","Ok","1.413 ms"," ---","[hex]9B"
239,"Rx","Ok","1.4394 ms"," ---","[hex]00"
240,"Rx","Ok","1.4612 ms"," ---","[hex]00"
241,"Rx","Ok","1.4927 ms"," ---","[hex]19"
242,"Rx","Ok","1.5144 ms"," ---","[hex]10"
243,"Rx","Ok","1.5413 ms"," ---","[hex]00"
244,"Rx","Ok","1.563 ms"," ---","[hex]00"
245,"Rx","Ok","1.5943 ms"," ---","[hex]0F"
246,"Rx","Ok","1.616 ms"," ---","[hex]87"
247,"Rx","Ok","1.6427 ms"," ---","[hex]00"
248,"Rx","Ok","1.6644 ms"," ---","[hex]00"
249,"Rx","Ok","1.6954 ms"," ---","[hex]17"
250,"Rx","Ok","1.7171 ms"," ---","[hex]68"
251,"Rx","Ok","1.7439 ms"," ---","[hex]00"
252,"Rx","Ok","1.7656 ms"," ---","[hex]00"
253,"Rx","Ok","1.7972 ms"," ---","[hex]10"
254,"Rx","Ok","1.8189 ms"," ---","[hex]00"
255,"Rx","Ok","1.8461 ms"," ---","[hex]00"
256,"Rx","Ok","1.8679 ms"," ---","[hex]00"
257,"Rx","Ok","1.8995 ms"," ---","[hex]17"
258,"Rx","Ok","1.9212 ms"," ---","[hex]21"
259,"Rx","Ok","1.9478 ms"," ---","[hex]00"
260,"Rx","Ok","1.9695 ms"," ---","[hex]00"
261,"Rx","Ok","2.0009 ms"," ---","[hex]10"
262,"Rx","Ok","2.0226 ms"," ---","[hex]45"
263,"Rx","Ok","2.0493 ms"," ---","[hex]00"
264,"Rx","Ok","2.071 ms"," ---","[hex]00"
265,"Rx","Ok","2.1026 ms"," ---","[hex]19"
266,"Rx","Ok","2.1244 ms"," ---","[hex]9B"
267,"Rx","Ok","2.1511 ms"," ---","[hex]00"
268,"Rx","Ok","2.1728 ms"," ---","[hex]00"
269,"Rx","Ok","2.2046 ms"," ---","[hex]0D"
270,"Rx","Ok","2.2263 ms"," ---","[hex]4E"
271,"Rx","Ok","2.2525 ms"," ---","[hex]00"
272,"Rx","Ok","2.2743 ms"," ---","[hex]00"
273,"Rx","Ok","2.306 ms"," ---","[hex]17"
274,"Rx","Ok","2.3277 ms"," ---","[hex]BD"
275,"Rx","Ok","2.3544 ms"," ---","[hex]00"
276,"Rx","Ok","2.3761 ms"," ---","[hex]00"
277,"Rx","Ok","2.4074 ms"," ---","[hex]0F"
278,"Rx","Ok","2.4291 ms"," ---","[hex]9A"
279,"Rx","Ok","2.4551 ms"," ---","[hex]00"
280,"Rx","Ok","2.4768 ms"," ---","[hex]00"
281,"Rx","Ok","2.5085 ms"," ---","[hex]1A"
282,"Rx","Ok","2.5302 ms"," ---","[hex]7D"
283,"Rx","Ok","2.5568 ms"," ---","[hex]00"
284,"Rx","Ok","2.5785 ms"," ---","[hex]00"
285,"Rx","Ok","2.6108 ms"," ---","[hex]0E"
286,"Rx","Ok","2.6325 ms"," ---","[hex]1B"
287,"Rx","Ok","2.659 ms"," ---","[hex]00"
288,"Rx","Ok","2.6807 ms"," ---","[hex]00"
289,"Rx","Ok","2.7122 ms"," ---","[hex]1D"
290,"Rx","Ok","2.7339 ms"," ---","[hex]67"
291,"Rx","Ok","2.7607 ms"," ---","[hex]00"
292,"Rx","Ok","2.7824 ms"," ---","[hex]00"
293,"Rx","Ok","2.8139 ms"," ---","[hex]0D"
294,"Rx","Ok","2.8357 ms"," ---","[hex]03"
295,"Rx","Ok","2.8627 ms"," ---","[hex]00"
296,"Rx","Ok","2.8844 ms"," ---","[hex]00"
297,"Rx","Ok","2.9157 ms"," ---","[hex]18"
298,"Rx","Ok","2.9374 ms"," ---","[hex]31"
299,"Rx","Ok","2.964 ms"," ---","[hex]00"
300,"Rx","Ok","2.9857 ms"," ---","[hex]00"
301,"Rx","Ok","3.0173 ms"," ---","[hex]0D"
302,"Rx","Ok","3.039 ms"," ---","[hex]C2"
303,"Rx","Ok","3.0657 ms"," ---","[hex]00"
304,"Rx","Ok","3.0874 ms"," ---","[hex]00"
305,"Rx","Ok","3.1187 ms"," ---","[hex]19"
306,"Rx","Ok","3.1404 ms"," ---","[hex]8C"
307,"Rx","Ok","3.1673 ms"," ---","[hex]00"
308,"Rx","Ok","3.189 ms"," ---","[hex]00"
309,"Rx","Ok","3.2204 ms"," ---","[hex]0D"
310,"Rx","Ok","3.2421 ms"," ---","[hex]BB"
311,"Rx","Ok","3.2683 ms"," ---","[hex]00"
312,"Rx","Ok","3.29 ms"," ---","[hex]00"
313,"Rx","Ok","3.3215 ms"," ---","[hex]1C"
314,"Rx","Ok","3.3432 ms"," ---","[hex]6D"
315,"Rx","Ok","3.3699 ms"," ---","[hex]00"
316,"Rx","Ok","3.3916 ms"," ---","[hex]00"
317,"Rx","Ok","3.424 ms"," ---","[hex]0C"
318,"Rx","Ok","3.4458 ms"," ---","[hex]C3"
319,"Rx","Ok","3.4722 ms"," ---","[hex]00"
320,"Rx","Ok","3.494 ms"," ---","[hex]00"
321,"Rx","Ok","3.5254 ms"," ---","[hex]1A"
322,"Rx","Ok","3.5471 ms"," ---","[hex]C1"
323,"Rx","Ok","3.5736 ms"," ---","[hex]00"
324,"Rx","Ok","3.5954 ms"," ---","[hex]00"
325,"Rx","Ok","3.6271 ms"," ---","[hex]0D"
326,"Rx","Ok","3.6488 ms"," ---","[hex]0C"
327,"Rx","Ok","3.6756 ms"," ---","[hex]00"
328,"Rx","Ok","3.6973 ms"," ---","[hex]00"
329,"Rx","Ok","3.7286 ms"," ---","[hex]1B"
330,"Rx","Ok","3.7503 ms"," ---","[hex]4C"
331,"Rx","Ok","3.7771 ms"," ---","[hex]00"
332,"Rx","Ok","3.7988 ms"," ---","[hex]00"
333,"Rx","Ok","3.8304 ms"," ---","[hex]0D"
334,"Rx","Ok","3.8522 ms"," ---","[hex]CB"
335,"Rx","Ok","3.879 ms"," ---","[hex]00"
336,"Rx","Ok","3.9007 ms"," ---","[hex]00"
337,"Rx","Ok","3.932 ms"," ---","[hex]19"
338,"Rx","Ok","3.9537 ms"," ---","[hex]85"
339,"Rx","Ok","3.9803 ms"," ---","[hex]00"
340,"Rx","Ok","4.002 ms"," ---","[hex]00"
341,"Rx","Ok","4.0839 ms"," ---","[hex]0E"
342,"Rx","Ok","4.1056 ms"," ---","[hex]40"
343,"Rx","Ok","4.1321 ms"," ---","[hex]00"
344,"Rx","Ok","4.1539 ms"," ---","[hex]00"
345,"Rx","Ok","4.1854 ms"," ---","[hex]1C"
346,"Rx","Ok","4.2072 ms"," ---","[hex]71"
347,"Rx","Ok","4.2345 ms"," ---","[hex]00"
348,"Rx","Ok","4.2562 ms"," ---","[hex]00"
349,"Rx","Ok","4.288 ms"," ---","[hex]0C"
350,"Rx","Ok","4.3097 ms"," ---","[hex]C3"
351,"Rx","Ok","4.3362 ms"," ---","[hex]00"
352,"Rx","Ok","4.3579 ms"," ---","[hex]00"
353,"Rx","Ok","4.3891 ms"," ---","[hex]18"
354,"Rx","Ok","4.4108 ms"," ---","[hex]D6"
355,"Rx","Ok","4.4378 ms"," ---","[hex]00"
356,"Rx","Ok","4.4595 ms"," ---","[hex]00"
357,"Rx","Ok","4.4907 ms"," ---","[hex]0E"
358,"Rx","Ok","4.5125 ms"," ---","[hex]D7"
359,"Rx","Ok","4.5392 ms"," ---","[hex]00"
360,"Rx","Ok","4.5609 ms"," ---","[hex]00"
361,"Rx","Ok","4.5924 ms"," ---","[hex]18"
362,"Rx","Ok","4.6142 ms"," ---","[hex]0A"
"Data format","Hex"

