Decode results B 1
,"Source","State","Start","Tx value","Rx value"
1,"Rx","Ok","-4.6821 ms"," ---","[hex]FF"
2,"Rx","Ok","-4.6604 ms"," ---","[hex]FF"
3,"Rx","Ok","-4.6387 ms"," ---","[hex]03"
4,"Rx","Ok","-4.617 ms"," ---","[hex]1A"
5,"Rx","Ok","-4.5952 ms"," ---","[hex]01"
6,"Rx","Ok","-4.5735 ms"," ---","[hex]E8"
7,"Rx","Ok","-4.5518 ms"," ---","[hex]01"
8,"Rx","Ok","-4.5301 ms"," ---","[hex]C8"
9,"Rx","Ok","-4.5084 ms"," ---","[hex]01"
10,"Rx","Ok","-4.4866 ms"," ---","[hex]A6"
11,"Rx","Ok","-4.4649 ms"," ---","[hex]01"
12,"Rx","Ok","-4.4432 ms"," ---","[hex]86"
13,"Rx","Ok","-4.4215 ms"," ---","[hex]01"
14,"Rx","Ok","-4.3998 ms"," ---","[hex]6D"
15,"Rx","Ok","-4.378 ms"," ---","[hex]01"
16,"Rx","Ok","-4.3563 ms"," ---","[hex]47"
17,"Rx","Ok","-4.3324 ms"," ---","[hex]01"
18,"Rx","Ok","-4.3107 ms"," ---","[hex]2A"
19,"Rx","Ok","-4.2816 ms"," ---","[hex]01"
20,"Rx","Ok","-4.2599 ms"," ---","[hex]0C"
21,"Rx","Ok","-4.2307 ms"," ---","[hex]00"
22,"Rx","Ok","-4.209 ms"," ---","[hex]EA"
23,"Rx","Ok","-4.1799 ms"," ---","[hex]00"
24,"Rx","Ok","-4.1582 ms"," ---","[hex]CC"
25,"Rx","Ok","-4.1301 ms"," ---","[hex]00"
26,"Rx","Ok","-4.1084 ms"," ---","[hex]AF"
27,"Rx","Ok","-4.0789 ms"," ---","[hex]00"
28,"Rx","Ok","-4.0572 ms"," ---","[hex]93"
29,"Rx","Ok","-4.0271 ms"," ---","[hex]00"
30,"Rx","Ok","-4.0054 ms"," ---","[hex]77"
31,"Rx","Ok","-3.9767 ms"," ---","[hex]00"
32,"Rx","Ok","-3.955 ms"," ---","[hex]08"
33,"Rx","Ok","-3.9258 ms"," ---","[hex]00"
34,"Rx","Ok","-3.9041 ms"," ---","[hex]06"
35,"Rx","Ok","-3.875 ms"," ---","[hex]00"
36,"Rx","Ok","-3.8532 ms"," ---","[hex]07"
37,"Rx","Ok","-3.8244 ms"," ---","[hex]00"
38,"Rx","Ok","-3.8027 ms"," ---","[hex]07"
39,"Rx","Ok","-3.7737 ms"," ---","[hex]00"
