Decode results B 1
,"Source","State","Start","Tx value","Rx value"
1,"Rx","Ok","-20.683 ms"," ---","[hex]FF"
2,"Rx","Ok","-20.6612 ms"," ---","[hex]FF"
3,"Rx","Ok","-20.632 ms"," ---","[hex]01"
4,"Rx","Ok","-20.6103 ms"," ---","[hex]17"
5,"Rx","Ok","-20.5811 ms"," ---","[hex]00"
6,"Rx","Ok","-20.5594 ms"," ---","[hex]F7"
7,"Rx","Ok","-20.5302 ms"," ---","[hex]00"
8,"Rx","Ok","-20.5085 ms"," ---","[hex]DA"
9,"Rx","Ok","-20.4794 ms"," ---","[hex]00"
10,"Rx","Ok","-20.4577 ms"," ---","[hex]BA"
11,"Rx","Ok","-20.4287 ms"," ---","[hex]00"
12,"Rx","Ok","-20.407 ms"," ---","[hex]9C"
13,"Rx","Ok","-20.378 ms"," ---","[hex]00"
14,"Rx","Ok","-20.3563 ms"," ---","[hex]7F"
15,"Rx","Ok","-20.2256 ms"," ---","[hex]00"
16,"Rx","Ok","-20.2038 ms"," ---","[hex]62"
17,"Rx","Ok","-20.1744 ms"," ---","[hex]01"
18,"Rx","Ok","-20.1527 ms"," ---","[hex]40"
19,"Rx","Ok","-20.1238 ms"," ---","[hex]01"
20,"Rx","Ok","-20.1021 ms"," ---","[hex]5C"
21,"Rx","Ok","-20.0729 ms"," ---","[hex]01"
22,"Rx","Ok","-20.0512 ms"," ---","[hex]7F"
23,"Rx","Ok","-20.0219 ms"," ---","[hex]01"
24,"Rx","Ok","-20.0002 ms"," ---","[hex]A2"
25,"Rx","Ok","-19.9714 ms"," ---","[hex]01"
26,"Rx","Ok","-19.9497 ms"," ---","[hex]BA"
27,"Rx","Ok","-19.9202 ms"," ---","[hex]01"
28,"Rx","Ok","-19.8985 ms"," ---","[hex]E0"
29,"Rx","Ok","-19.8696 ms"," ---","[hex]01"
30,"Rx","Ok","-19.8479 ms"," ---","[hex]FA"
31,"Rx","Ok","-19.8189 ms"," ---","[hex]02"
32,"Rx","Ok","-19.7971 ms"," ---","[hex]20"
33,"Rx","Ok","-19.7681 ms"," ---","[hex]02"
34,"Rx","Ok","-19.7464 ms"," ---","[hex]3A"
35,"Rx","Ok","-19.717 ms"," ---","[hex]02"
36,"Rx","Ok","-19.6953 ms"," ---","[hex]5C"
37,"Rx","Ok","-19.6665 ms"," ---","[hex]02"
38,"Rx","Ok","-19.6448 ms"," ---","[hex]82"
39,"Rx","Ok","-19.6154 ms"," ---","[hex]02"
40,"Rx","Ok","-19.5937 ms"," ---","[hex]AA"
41,"Rx","Ok","-19.5648 ms"," ---","[hex]03"
42,"Rx","Ok","-19.5431 ms"," ---","[hex]3C"
43,"Rx","Ok","-19.412 ms"," ---","[hex]01"
44,"Rx","Ok","-19.3903 ms"," ---","[hex]FE"
