Decode results B 1
,"Source","State","Start","Tx value","Rx value"
1,"Rx","Ok","-23.3257 ms"," ---","[hex]FF"
2,"Rx","Ok","-23.3039 ms"," ---","[hex]FF"
3,"Rx","Ok","-23.2745 ms"," ---","[hex]01"
4,"Rx","Ok","-23.2528 ms"," ---","[hex]A7"
5,"Rx","Ok","-23.2236 ms"," ---","[hex]01"
6,"Rx","Ok","-23.2019 ms"," ---","[hex]9F"
7,"Rx","Ok","-23.1726 ms"," ---","[hex]01"
8,"Rx","Ok","-23.1509 ms"," ---","[hex]9F"
9,"Rx","Ok","-23.1221 ms"," ---","[hex]01"
10,"Rx","Ok","-23.1004 ms"," ---","[hex]9E"
11,"Rx","Ok","-23.0711 ms"," ---","[hex]01"
12,"Rx","Ok","-23.0494 ms"," ---","[hex]9A"
13,"Rx","Ok","-23.02 ms"," ---","[hex]01"
14,"Rx","Ok","-22.9983 ms"," ---","[hex]96"
15,"Rx","Ok","-22.9694 ms"," ---","[hex]01"
16,"Rx","Ok","-22.9477 ms"," ---","[hex]91"
17,"Rx","Ok","-22.8171 ms"," ---","[hex]01"
18,"Rx","Ok","-22.7954 ms"," ---","[hex]92"
19,"Rx","Ok","-22.7662 ms"," ---","[hex]01"
20,"Rx","Ok","-22.7445 ms"," ---","[hex]8D"
21,"Rx","Ok","-22.7156 ms"," ---","[hex]01"
22,"Rx","Ok","-22.6938 ms"," ---","[hex]8A"
23,"Rx","Ok","-22.6647 ms"," ---","[hex]01"
24,"Rx","Ok","-22.6429 ms"," ---","[hex]86"
25,"Rx","Ok","-22.6137 ms"," ---","[hex]01"
26,"Rx","Ok","-22.592 ms"," ---","[hex]80"
27,"Rx","Ok","-22.563 ms"," ---","[hex]01"
28,"Rx","Ok","-22.5413 ms"," ---","[hex]7E"
29,"Rx","Ok","-22.512 ms"," ---","[hex]01"
30,"Rx","Ok","-22.4902 ms"," ---","[hex]7C"
31,"Rx","Ok","-22.4615 ms"," ---","[hex]01"
32,"Rx","Ok","-22.4397 ms"," ---","[hex]7A"
33,"Rx","Ok","-22.4105 ms"," ---","[hex]01"
34,"Rx","Ok","-22.3888 ms"," ---","[hex]74"
35,"Rx","Ok","-22.3598 ms"," ---","[hex]01"
36,"Rx","Ok","-22.3381 ms"," ---","[hex]74"
37,"Rx","Ok","-22.309 ms"," ---","[hex]01"
38,"Rx","Ok","-22.2873 ms"," ---","[hex]6E"
39,"Rx","Ok","-22.2581 ms"," ---","[hex]01"
40,"Rx","Ok","-22.2364 ms"," ---","[hex]6A"
41,"Rx","Ok","-22.2072 ms"," ---","[hex]01"
42,"Rx","Ok","-22.1854 ms"," ---","[hex]66"
43,"Rx","Ok","-22.1563 ms"," ---","[hex]01"
44,"Rx","Ok","-22.1346 ms"," ---","[hex]61"
45,"Rx","Ok","-22.1053 ms"," ---","[hex]01"
46,"Rx","Ok","-22.0836 ms"," ---","[hex]5E"
47,"Rx","Ok","-22.0548 ms"," ---","[hex]01"
48,"Rx","Ok","-22.0331 ms"," ---","[hex]5C"
49,"Rx","Ok","-22.0038 ms"," ---","[hex]01"
50,"Rx","Ok","-21.982 ms"," ---","[hex]5A"
51,"Rx","Ok","-21.9532 ms"," ---","[hex]01"
52,"Rx","Ok","-21.9315 ms"," ---","[hex]56"
53,"Rx","Ok","-21.9024 ms"," ---","[hex]01"
54,"Rx","Ok","-21.8807 ms"," ---","[hex]4D"
55,"Rx","Ok","-21.8515 ms"," ---","[hex]01"
56,"Rx","Ok","-21.8298 ms"," ---","[hex]49"
57,"Rx","Ok","-21.8008 ms"," ---","[hex]01"
58,"Rx","Ok","-21.7791 ms"," ---","[hex]45"
59,"Rx","Ok","-21.75 ms"," ---","[hex]01"
60,"Rx","Ok","-21.7282 ms"," ---","[hex]44"
61,"Rx","Ok","-21.6988 ms"," ---","[hex]01"
62,"Rx","Ok","-21.677 ms"," ---","[hex]3F"
63,"Rx","Ok","-21.6482 ms"," ---","[hex]01"
64,"Rx","Ok","-21.6265 ms"," ---","[hex]3F"
65,"Rx","Ok","-21.5973 ms"," ---","[hex]01"
66,"Rx","Ok","-21.5756 ms"," ---","[hex]3B"
67,"Rx","Ok","-21.5466 ms"," ---","[hex]01"
68,"Rx","Ok","-21.5248 ms"," ---","[hex]36"
69,"Rx","Ok","-21.4958 ms"," ---","[hex]01"
70,"Rx","Ok","-21.4741 ms"," ---","[hex]33"
71,"Rx","Ok","-21.4447 ms"," ---","[hex]01"
72,"Rx","Ok","-21.423 ms"," ---","[hex]2E"
73,"Rx","Ok","-21.394 ms"," ---","[hex]01"
74,"Rx","Ok","-21.3723 ms"," ---","[hex]27"
75,"Rx","Ok","-21.3434 ms"," ---","[hex]01"
76,"Rx","Ok","-21.3217 ms"," ---","[hex]24"
77,"Rx","Ok","-21.2922 ms"," ---","[hex]01"
78,"Rx","Ok","-21.2705 ms"," ---","[hex]20"
79,"Rx","Ok","-21.2416 ms"," ---","[hex]03"
80,"Rx","Ok","-21.2199 ms"," ---","[hex]43"
81,"Rx","Ok","-21.1908 ms"," ---","[hex]03"
82,"Rx","Ok","-21.1691 ms"," ---","[hex]3F"
83,"Rx","Ok","-21.14 ms"," ---","[hex]01"
84,"Rx","Ok","-21.1183 ms"," ---","[hex]CB"
85,"Rx","Ok","-21.0893 ms"," ---","[hex]01"
86,"Rx","Ok","-21.0675 ms"," ---","[hex]72"
87,"Rx","Ok","-21.0386 ms"," ---","[hex]01"
88,"Rx","Ok","-21.0168 ms"," ---","[hex]6F"
89,"Rx","Ok","-20.9878 ms"," ---","[hex]01"
90,"Rx","Ok","-20.966 ms"," ---","[hex]70"
91,"Rx","Ok","-20.9369 ms"," ---","[hex]01"
