Decode results B 1
,"Source","State","Start","Tx value","Rx value"
104,"Rx","Ok","120.8 µs"," ---","[hex]11"
105,"Rx","Ok","149.4 µs"," ---","[hex]03"
106,"Rx","Ok","171.1 µs"," ---","[hex]10"
107,"Rx","Ok","200.5 µs"," ---","[hex]03"
108,"Rx","Ok","222.2 µs"," ---","[hex]12"
109,"Rx","Ok","250.4 µs"," ---","[hex]FF"
110,"Rx","Ok","272.2 µs"," ---","[hex]FF"
111,"Rx","Ok","302 µs"," ---","[hex]02"
112,"Rx","Ok","323.7 µs"," ---","[hex]27"
113,"Rx","Ok","352.9 µs"," ---","[hex]01"
114,"Rx","Ok","374.7 µs"," ---","[hex]F3"
115,"Rx","Ok","403.7 µs"," ---","[hex]01"
116,"Rx","Ok","425.4 µs"," ---","[hex]ED"
117,"Rx","Ok","454.3 µs"," ---","[hex]01"
118,"Rx","Ok","476 µs"," ---","[hex]D2"
119,"Rx","Ok","505.5 µs"," ---","[hex]01"
120,"Rx","Ok","527.2 µs"," ---","[hex]BF"
121,"Rx","Ok","556.1 µs"," ---","[hex]01"
122,"Rx","Ok","577.8 µs"," ---","[hex]8E"
123,"Rx","Ok","606.9 µs"," ---","[hex]01"
124,"Rx","Ok","628.6 µs"," ---","[hex]6E"
125,"Rx","Ok","657.6 µs"," ---","[hex]01"
126,"Rx","Ok","679.3 µs"," ---","[hex]54"
127,"Rx","Ok","708.6 µs"," ---","[hex]01"
128,"Rx","Ok","730.3 µs"," ---","[hex]41"
129,"Rx","Ok","759.2 µs"," ---","[hex]01"
130,"Rx","Ok","780.9 µs"," ---","[hex]2B"
131,"Rx","Ok","810.2 µs"," ---","[hex]00"
132,"Rx","Ok","832 µs"," ---","[hex]DC"
133,"Rx","Ok","860.7 µs"," ---","[hex]00"
134,"Rx","Ok","882.5 µs"," ---","[hex]EC"
135,"Rx","Ok","911.9 µs"," ---","[hex]00"
136,"Rx","Ok","933.6 µs"," ---","[hex]B7"
137,"Rx","Ok","962.5 µs"," ---","[hex]00"
138,"Rx","Ok","984.2 µs"," ---","[hex]76"
139,"Rx","Ok","1.0135 ms"," ---","[hex]00"
140,"Rx","Ok","1.0352 ms"," ---","[hex]77"
141,"Rx","Ok","1.0636 ms"," ---","[hex]FF"
142,"Rx","Ok","1.0854 ms"," ---","[hex]FF"
143,"Rx","Ok","1.1149 ms"," ---","[hex]00"
144,"Rx","Ok","1.1366 ms"," ---","[hex]09"
145,"Rx","Ok","1.1658 ms"," ---","[hex]00"
146,"Rx","Ok","1.1876 ms"," ---","[hex]09"
147,"Rx","Ok","1.2166 ms"," ---","[hex]00"
148,"Rx","Ok","1.2383 ms"," ---","[hex]09"
149,"Rx","Ok","1.2673 ms"," ---","[hex]00"
150,"Rx","Ok","1.289 ms"," ---","[hex]07"
151,"Rx","Ok","1.3185 ms"," ---","[hex]00"
152,"Rx","Ok","1.3403 ms"," ---","[hex]08"
153,"Rx","Ok","1.3689 ms"," ---","[hex]00"
154,"Rx","Ok","1.3906 ms"," ---","[hex]07"
155,"Rx","Ok","1.4197 ms"," ---","[hex]00"
156,"Rx","Ok","1.4415 ms"," ---","[hex]08"
157,"Rx","Ok","1.4707 ms"," ---","[hex]00"
158,"Rx","Ok","1.4924 ms"," ---","[hex]09"
159,"Rx","Ok","1.5216 ms"," ---","[hex]00"
160,"Rx","Ok","1.5433 ms"," ---","[hex]07"
161,"Rx","Ok","1.5722 ms"," ---","[hex]00"
162,"Rx","Ok","1.5939 ms"," ---","[hex]07"
163,"Rx","Ok","1.6232 ms"," ---","[hex]00"
164,"Rx","Ok","1.6449 ms"," ---","[hex]08"
165,"Rx","Ok","1.6741 ms"," ---","[hex]00"
166,"Rx","Ok","1.6958 ms"," ---","[hex]07"
167,"Rx","Ok","1.7251 ms"," ---","[hex]00"
168,"Rx","Ok","1.7468 ms"," ---","[hex]09"
169,"Rx","Ok","1.7755 ms"," ---","[hex]00"
170,"Rx","Ok","1.7972 ms"," ---","[hex]08"
171,"Rx","Ok","1.8264 ms"," ---","[hex]00"
172,"Rx","Ok","1.8481 ms"," ---","[hex]07"
173,"Rx","Ok","1.8766 ms"," ---","[hex]FF"
174,"Rx","Ok","1.8984 ms"," ---","[hex]FF"
175,"Rx","Ok","1.9278 ms"," ---","[hex]00"
176,"Rx","Ok","1.9496 ms"," ---","[hex]08"
177,"Rx","Ok","1.9789 ms"," ---","[hex]00"
178,"Rx","Ok","2.0006 ms"," ---","[hex]07"
179,"Rx","Ok","2.0295 ms"," ---","[hex]00"
180,"Rx","Ok","2.0512 ms"," ---","[hex]07"
181,"Rx","Ok","2.0803 ms"," ---","[hex]00"
182,"Rx","Ok","2.102 ms"," ---","[hex]07"
183,"Rx","Ok","2.1314 ms"," ---","[hex]00"
184,"Rx","Ok","2.1531 ms"," ---","[hex]08"
185,"Rx","Ok","2.1819 ms"," ---","[hex]00"
186,"Rx","Ok","2.2036 ms"," ---","[hex]07"
187,"Rx","Ok","2.2327 ms"," ---","[hex]00"
188,"Rx","Ok","2.2545 ms"," ---","[hex]08"
189,"Rx","Ok","2.2837 ms"," ---","[hex]00"
190,"Rx","Ok","2.3054 ms"," ---","[hex]08"
191,"Rx","Ok","2.3344 ms"," ---","[hex]00"
192,"Rx","Ok","2.3561 ms"," ---","[hex]07"
193,"Rx","Ok","2.3852 ms"," ---","[hex]00"
194,"Rx","Ok","2.407 ms"," ---","[hex]07"
195,"Rx","Ok","2.436 ms"," ---","[hex]00"
196,"Rx","Ok","2.4577 ms"," ---","[hex]08"
"Data format","Hex"

