Decode results B 1
,"Source","State","Start","Tx value","Rx value"
104,"Rx","Ok","120.4 µs"," ---","[hex]57"
105,"Rx","Ok","149.7 µs"," ---","[hex]02"
106,"Rx","Ok","171.4 µs"," ---","[hex]82"
107,"Rx","Ok","200.3 µs"," ---","[hex]02"
108,"Rx","Ok","222 µs"," ---","[hex]A0"
109,"Rx","Ok","251.2 µs"," ---","[hex]03"
110,"Rx","Ok","272.9 µs"," ---","[hex]33"
111,"Rx","Ok","301.4 µs"," ---","[hex]FF"
112,"Rx","Ok","323.2 µs"," ---","[hex]FF"
113,"Rx","Ok","352.8 µs"," ---","[hex]03"
114,"Rx","Ok","374.5 µs"," ---","[hex]1A"
115,"Rx","Ok","403.9 µs"," ---","[hex]03"
116,"Rx","Ok","425.6 µs"," ---","[hex]18"
117,"Rx","Ok","454.9 µs"," ---","[hex]03"
118,"Rx","Ok","476.6 µs"," ---","[hex]17"
119,"Rx","Ok","505.4 µs"," ---","[hex]03"
120,"Rx","Ok","527.1 µs"," ---","[hex]1E"
121,"Rx","Ok","556.1 µs"," ---","[hex]03"
122,"Rx","Ok","577.8 µs"," ---","[hex]1A"
123,"Rx","Ok","607.1 µs"," ---","[hex]03"
124,"Rx","Ok","628.8 µs"," ---","[hex]1B"
125,"Rx","Ok","657.7 µs"," ---","[hex]03"
126,"Rx","Ok","679.4 µs"," ---","[hex]1A"
127,"Rx","Ok","708.6 µs"," ---","[hex]03"
128,"Rx","Ok","730.3 µs"," ---","[hex]1A"
129,"Rx","Ok","759.4 µs"," ---","[hex]03"
130,"Rx","Ok","781.1 µs"," ---","[hex]1A"
131,"Rx","Ok","810.4 µs"," ---","[hex]03"
132,"Rx","Ok","832.1 µs"," ---","[hex]17"
133,"Rx","Ok","861 µs"," ---","[hex]03"
134,"Rx","Ok","882.7 µs"," ---","[hex]1A"
135,"Rx","Ok","911.9 µs"," ---","[hex]03"
136,"Rx","Ok","933.6 µs"," ---","[hex]19"
137,"Rx","Ok","962.7 µs"," ---","[hex]03"
138,"Rx","Ok","984.4 µs"," ---","[hex]1C"
139,"Rx","Ok","1.0134 ms"," ---","[hex]03"
140,"Rx","Ok","1.0351 ms"," ---","[hex]1A"
141,"Rx","Ok","1.0636 ms"," ---","[hex]FF"
142,"Rx","Ok","1.0854 ms"," ---","[hex]FF"
143,"Rx","Ok","1.115 ms"," ---","[hex]03"
