Decode results B 1
,"Source","State","Start","Tx value","Rx value"
1,"Rx","Ok","-2.4921 ms"," ---","[hex]00"
2,"Rx","Ok","-2.4704 ms"," ---","[hex]F6"
3,"Rx","Ok","-2.4414 ms"," ---","[hex]00"
4,"Rx","Ok","-2.4197 ms"," ---","[hex]D6"
5,"Rx","Ok","-2.3907 ms"," ---","[hex]00"
6,"Rx","Ok","-2.3689 ms"," ---","[hex]BE"
7,"Rx","Ok","-2.3397 ms"," ---","[hex]00"
8,"Rx","Ok","-2.318 ms"," ---","[hex]9C"
9,"Rx","Ok","-2.2891 ms"," ---","[hex]00"
10,"Rx","Ok","-2.2674 ms"," ---","[hex]82"
11,"Rx","Ok","-2.2379 ms"," ---","[hex]00"
12,"Rx","Ok","-2.2162 ms"," ---","[hex]65"
13,"Rx","Ok","-2.188 ms"," ---","[hex]FF"
14,"Rx","Ok","-2.1663 ms"," ---","[hex]FF"
15,"Rx","Ok","-2.1366 ms"," ---","[hex]00"
16,"Rx","Ok","-2.1149 ms"," ---","[hex]06"
17,"Rx","Ok","-2.0858 ms"," ---","[hex]00"
18,"Rx","Ok","-2.0641 ms"," ---","[hex]05"
19,"Rx","Ok","-2.0351 ms"," ---","[hex]00"
20,"Rx","Ok","-2.0134 ms"," ---","[hex]04"
21,"Rx","Ok","-1.9842 ms"," ---","[hex]00"
22,"Rx","Ok","-1.9625 ms"," ---","[hex]05"
23,"Rx","Ok","-1.9334 ms"," ---","[hex]00"
24,"Rx","Ok","-1.9117 ms"," ---","[hex]05"
25,"Rx","Ok","-1.8826 ms"," ---","[hex]00"
26,"Rx","Ok","-1.8609 ms"," ---","[hex]05"
27,"Rx","Ok","-1.8315 ms"," ---","[hex]00"
28,"Rx","Ok","-1.8098 ms"," ---","[hex]05"
29,"Rx","Ok","-1.781 ms"," ---","[hex]00"
30,"Rx","Ok","-1.7593 ms"," ---","[hex]06"
31,"Rx","Ok","-1.7301 ms"," ---","[hex]00"
32,"Rx","Ok","-1.7084 ms"," ---","[hex]05"
33,"Rx","Ok","-1.6794 ms"," ---","[hex]00"
34,"Rx","Ok","-1.6577 ms"," ---","[hex]06"
35,"Rx","Ok","-1.6285 ms"," ---","[hex]00"
36,"Rx","Ok","-1.6068 ms"," ---","[hex]07"
37,"Rx","Ok","-1.5778 ms"," ---","[hex]00"
38,"Rx","Ok","-1.5561 ms"," ---","[hex]07"
39,"Rx","Ok","-1.527 ms"," ---","[hex]00"
40,"Rx","Ok","-1.5053 ms"," ---","[hex]07"
41,"Rx","Ok","-1.4761 ms"," ---","[hex]00"
42,"Rx","Ok","-1.4544 ms"," ---","[hex]05"
43,"Rx","Ok","-1.4252 ms"," ---","[hex]00"
44,"Rx","Ok","-1.4035 ms"," ---","[hex]05"
45,"Rx","Ok","-1.3749 ms"," ---","[hex]FF"
46,"Rx","Ok","-1.3532 ms"," ---","[hex]FF"
47,"Rx","Ok","-1.3237 ms"," ---","[hex]00"
48,"Rx","Ok","-1.302 ms"," ---","[hex]08"
49,"Rx","Ok","-1.2728 ms"," ---","[hex]00"
50,"Rx","Ok","-1.251 ms"," ---","[hex]09"
51,"Rx","Ok","-1.2218 ms"," ---","[hex]00"
52,"Rx","Ok","-1.2001 ms"," ---","[hex]0C"
53,"Rx","Ok","-1.1711 ms"," ---","[hex]00"
54,"Rx","Ok","-1.1494 ms"," ---","[hex]0A"
55,"Rx","Ok","-1.1203 ms"," ---","[hex]00"
56,"Rx","Ok","-1.0986 ms"," ---","[hex]0A"
57,"Rx","Ok","-1.0697 ms"," ---","[hex]00"
58,"Rx","Ok","-1.048 ms"," ---","[hex]06"
59,"Rx","Ok","-1.0185 ms"," ---","[hex]00"
60,"Rx","Ok","-996.8 µs"," ---","[hex]07"
61,"Rx","Ok","-967.9 µs"," ---","[hex]00"
62,"Rx","Ok","-946.2 µs"," ---","[hex]08"
63,"Rx","Ok","-917.1 µs"," ---","[hex]00"
64,"Rx","Ok","-895.3 µs"," ---","[hex]08"
65,"Rx","Ok","-866.5 µs"," ---","[hex]00"
66,"Rx","Ok","-844.8 µs"," ---","[hex]06"
67,"Rx","Ok","-815.5 µs"," ---","[hex]00"
68,"Rx","Ok","-793.8 µs"," ---","[hex]06"
69,"Rx","Ok","-764.9 µs"," ---","[hex]00"
70,"Rx","Ok","-743.2 µs"," ---","[hex]06"
71,"Rx","Ok","-713.7 µs"," ---","[hex]00"
72,"Rx","Ok","-691.9 µs"," ---","[hex]05"
73,"Rx","Ok","-663.2 µs"," ---","[hex]00"
74,"Rx","Ok","-641.5 µs"," ---","[hex]09"
75,"Rx","Ok","-612.2 µs"," ---","[hex]00"
76,"Rx","Ok","-590.5 µs"," ---","[hex]06"
77,"Rx","Ok","-561.7 µs"," ---","[hex]00"
78,"Rx","Ok","-540 µs"," ---","[hex]07"
79,"Rx","Ok","-511.4 µs"," ---","[hex]FF"
80,"Rx","Ok","-489.7 µs"," ---","[hex]FF"
81,"Rx","Ok","-459.9 µs"," ---","[hex]01"
82,"Rx","Ok","-438.1 µs"," ---","[hex]24"
83,"Rx","Ok","-409.2 µs"," ---","[hex]01"
84,"Rx","Ok","-387.5 µs"," ---","[hex]37"
85,"Rx","Ok","-358.2 µs"," ---","[hex]01"
86,"Rx","Ok","-336.5 µs"," ---","[hex]58"
87,"Rx","Ok","-307.7 µs"," ---","[hex]01"
88,"Rx","Ok","-286 µs"," ---","[hex]7C"
89,"Rx","Ok","-256.8 µs"," ---","[hex]01"
90,"Rx","Ok","-235.1 µs"," ---","[hex]93"
91,"Rx","Ok","-205.7 µs"," ---","[hex]01"
92,"Rx","Ok","-183.9 µs"," ---","[hex]B3"
93,"Rx","Ok","-155 µs"," ---","[hex]01"
94,"Rx","Ok","-133.3 µs"," ---","[hex]CA"
95,"Rx","Ok","-104.1 µs"," ---","[hex]01"
96,"Rx","Ok","-82.4 µs"," ---","[hex]F4"
97,"Rx","Ok","-53.4 µs"," ---","[hex]02"
98,"Rx","Ok","-31.7 µs"," ---","[hex]0C"
99,"Rx","Ok","-2.7 µs"," ---","[hex]02"
100,"Rx","Ok","19.1 µs"," ---","[hex]2A"
101,"Rx","Ok","48 µs"," ---","[hex]02"
102,"Rx","Ok","69.7 µs"," ---","[hex]42"
103,"Rx","Ok","98.9 µs"," ---","[hex]02"
104,"Rx","Ok","120.6 µs"," ---","[hex]6C"
105,"Rx","Ok","149.5 µs"," ---","[hex]02"
106,"Rx","Ok","171.2 µs"," ---","[hex]8C"
107,"Rx","Ok","200.7 µs"," ---","[hex]03"
108,"Rx","Ok","222.4 µs"," ---","[hex]1C"
109,"Rx","Ok","251.1 µs"," ---","[hex]03"
110,"Rx","Ok","272.8 µs"," ---","[hex]2A"
111,"Rx","Ok","301.5 µs"," ---","[hex]FF"
112,"Rx","Ok","323.2 µs"," ---","[hex]FF"
113,"Rx","Ok","352.7 µs"," ---","[hex]03"
114,"Rx","Ok","374.4 µs"," ---","[hex]00"
115,"Rx","Ok","403.7 µs"," ---","[hex]02"
116,"Rx","Ok","425.4 µs"," ---","[hex]FF"
117,"Rx","Ok","454.6 µs"," ---","[hex]03"
118,"Rx","Ok","476.3 µs"," ---","[hex]03"
119,"Rx","Ok","505.6 µs"," ---","[hex]03"
120,"Rx","Ok","527.3 µs"," ---","[hex]02"
121,"Rx","Ok","555.9 µs"," ---","[hex]03"
122,"Rx","Ok","577.7 µs"," ---","[hex]02"
123,"Rx","Ok","607.3 µs"," ---","[hex]03"
