Decode results B 1
,"Source","State","Start","Tx value","Rx value"
104,"Rx","Ok","121 µs"," ---","[hex]FE"
105,"Rx","Ok","149.7 µs"," ---","[hex]03"
106,"Rx","Ok","171.4 µs"," ---","[hex]00"
107,"Rx","Ok","200.5 µs"," ---","[hex]02"
108,"Rx","Ok","222.3 µs"," ---","[hex]FF"
109,"Rx","Ok","251.3 µs"," ---","[hex]03"
110,"Rx","Ok","273.1 µs"," ---","[hex]02"
111,"Rx","Ok","301.6 µs"," ---","[hex]FF"
112,"Rx","Ok","323.3 µs"," ---","[hex]FF"
113,"Rx","Ok","353 µs"," ---","[hex]02"
114,"Rx","Ok","374.7 µs"," ---","[hex]04"
115,"Rx","Ok","403.8 µs"," ---","[hex]01"
116,"Rx","Ok","425.5 µs"," ---","[hex]E7"
117,"Rx","Ok","454.4 µs"," ---","[hex]01"
118,"Rx","Ok","476.2 µs"," ---","[hex]D2"
119,"Rx","Ok","505.7 µs"," ---","[hex]01"
120,"Rx","Ok","527.4 µs"," ---","[hex]BE"
121,"Rx","Ok","556.3 µs"," ---","[hex]01"
122,"Rx","Ok","578 µs"," ---","[hex]91"
123,"Rx","Ok","606.9 µs"," ---","[hex]01"
124,"Rx","Ok","628.6 µs"," ---","[hex]6F"
125,"Rx","Ok","657.8 µs"," ---","[hex]01"
126,"Rx","Ok","679.5 µs"," ---","[hex]5D"
127,"Rx","Ok","708.7 µs"," ---","[hex]01"
128,"Rx","Ok","730.4 µs"," ---","[hex]4F"
129,"Rx","Ok","759.3 µs"," ---","[hex]01"
130,"Rx","Ok","781.1 µs"," ---","[hex]34"
131,"Rx","Ok","810.3 µs"," ---","[hex]00"
132,"Rx","Ok","832 µs"," ---","[hex]EB"
133,"Rx","Ok","861.2 µs"," ---","[hex]00"
134,"Rx","Ok","882.9 µs"," ---","[hex]E6"
135,"Rx","Ok","912.2 µs"," ---","[hex]00"
136,"Rx","Ok","933.9 µs"," ---","[hex]CA"
137,"Rx","Ok","962.5 µs"," ---","[hex]00"
138,"Rx","Ok","984.3 µs"," ---","[hex]A7"
139,"Rx","Ok","1.0135 ms"," ---","[hex]00"
140,"Rx","Ok","1.0352 ms"," ---","[hex]7B"
141,"Rx","Ok","1.0636 ms"," ---","[hex]FF"
142,"Rx","Ok","1.0853 ms"," ---","[hex]FF"
143,"Rx","Ok","1.1149 ms"," ---","[hex]00"
144,"Rx","Ok","1.1367 ms"," ---","[hex]0A"
145,"Rx","Ok","1.1658 ms"," ---","[hex]00"
146,"Rx","Ok","1.1875 ms"," ---","[hex]0A"
147,"Rx","Ok","1.2165 ms"," ---","[hex]00"
148,"Rx","Ok","1.2382 ms"," ---","[hex]0B"
149,"Rx","Ok","1.2673 ms"," ---","[hex]00"
150,"Rx","Ok","1.289 ms"," ---","[hex]0A"
151,"Rx","Ok","1.3184 ms"," ---","[hex]00"
152,"Rx","Ok","1.3401 ms"," ---","[hex]08"
153,"Rx","Ok","1.369 ms"," ---","[hex]00"
154,"Rx","Ok","1.3907 ms"," ---","[hex]09"
155,"Rx","Ok","1.4197 ms"," ---","[hex]00"
156,"Rx","Ok","1.4415 ms"," ---","[hex]09"
157,"Rx","Ok","1.4707 ms"," ---","[hex]00"
158,"Rx","Ok","1.4924 ms"," ---","[hex]0A"
159,"Rx","Ok","1.5214 ms"," ---","[hex]00"
160,"Rx","Ok","1.5431 ms"," ---","[hex]07"
161,"Rx","Ok","1.5723 ms"," ---","[hex]00"
162,"Rx","Ok","1.594 ms"," ---","[hex]08"
163,"Rx","Ok","1.6229 ms"," ---","[hex]00"
164,"Rx","Ok","1.6446 ms"," ---","[hex]0B"
165,"Rx","Ok","1.6736 ms"," ---","[hex]00"
166,"Rx","Ok","1.6954 ms"," ---","[hex]0C"
167,"Rx","Ok","1.7248 ms"," ---","[hex]00"
168,"Rx","Ok","1.7465 ms"," ---","[hex]0A"
169,"Rx","Ok","1.7752 ms"," ---","[hex]00"
170,"Rx","Ok","1.7969 ms"," ---","[hex]0A"
171,"Rx","Ok","1.8262 ms"," ---","[hex]00"
172,"Rx","Ok","1.8479 ms"," ---","[hex]0A"
173,"Rx","Ok","1.877 ms"," ---","[hex]00"
174,"Rx","Ok","1.8987 ms"," ---","[hex]09"
175,"Rx","Ok","1.9271 ms"," ---","[hex]FF"
176,"Rx","Ok","1.9488 ms"," ---","[hex]FF"
177,"Rx","Ok","1.9786 ms"," ---","[hex]00"
178,"Rx","Ok","2.0003 ms"," ---","[hex]0A"
179,"Rx","Ok","2.0293 ms"," ---","[hex]00"
180,"Rx","Ok","2.051 ms"," ---","[hex]0A"
181,"Rx","Ok","2.0801 ms"," ---","[hex]00"
182,"Rx","Ok","2.1018 ms"," ---","[hex]0B"
183,"Rx","Ok","2.1312 ms"," ---","[hex]00"
184,"Rx","Ok","2.1529 ms"," ---","[hex]0B"
185,"Rx","Ok","2.1818 ms"," ---","[hex]00"
186,"Rx","Ok","2.2035 ms"," ---","[hex]0A"
187,"Rx","Ok","2.2324 ms"," ---","[hex]00"
188,"Rx","Ok","2.2541 ms"," ---","[hex]0B"
189,"Rx","Ok","2.2836 ms"," ---","[hex]00"
190,"Rx","Ok","2.3054 ms"," ---","[hex]08"
191,"Rx","Ok","2.3341 ms"," ---","[hex]00"
192,"Rx","Ok","2.3558 ms"," ---","[hex]0D"
193,"Rx","Ok","2.3848 ms"," ---","[hex]00"
194,"Rx","Ok","2.4065 ms"," ---","[hex]09"
195,"Rx","Ok","2.4357 ms"," ---","[hex]00"
196,"Rx","Ok","2.4574 ms"," ---","[hex]0B"
"Data format","Hex"

