Decode results B 1
,"Source","State","Start","Tx value","Rx value"
1,"Rx","Ok","-2.4916 ms"," ---","[hex]01"
2,"Rx","Ok","-2.4699 ms"," ---","[hex]36"
3,"Rx","Ok","-2.4406 ms"," ---","[hex]01"
4,"Rx","Ok","-2.4189 ms"," ---","[hex]0C"
5,"Rx","Ok","-2.3902 ms"," ---","[hex]00"
6,"Rx","Ok","-2.3685 ms"," ---","[hex]F0"
7,"Rx","Ok","-2.3393 ms"," ---","[hex]00"
8,"Rx","Ok","-2.3176 ms"," ---","[hex]CF"
9,"Rx","Ok","-2.2887 ms"," ---","[hex]00"
10,"Rx","Ok","-2.2669 ms"," ---","[hex]B6"
11,"Rx","Ok","-2.2377 ms"," ---","[hex]00"
12,"Rx","Ok","-2.216 ms"," ---","[hex]91"
13,"Rx","Ok","-2.1868 ms"," ---","[hex]00"
14,"Rx","Ok","-2.1651 ms"," ---","[hex]76"
15,"Rx","Ok","-2.1361 ms"," ---","[hex]00"
16,"Rx","Ok","-2.1144 ms"," ---","[hex]5A"
17,"Rx","Ok","-2.0859 ms"," ---","[hex]FF"
18,"Rx","Ok","-2.0641 ms"," ---","[hex]FF"
19,"Rx","Ok","-2.0344 ms"," ---","[hex]00"
20,"Rx","Ok","-2.0127 ms"," ---","[hex]07"
21,"Rx","Ok","-1.9839 ms"," ---","[hex]00"
22,"Rx","Ok","-1.9622 ms"," ---","[hex]06"
23,"Rx","Ok","-1.9329 ms"," ---","[hex]00"
24,"Rx","Ok","-1.9112 ms"," ---","[hex]07"
25,"Rx","Ok","-1.882 ms"," ---","[hex]00"
26,"Rx","Ok","-1.8603 ms"," ---","[hex]06"
27,"Rx","Ok","-1.8313 ms"," ---","[hex]00"
28,"Rx","Ok","-1.8096 ms"," ---","[hex]06"
29,"Rx","Ok","-1.7803 ms"," ---","[hex]00"
30,"Rx","Ok","-1.7586 ms"," ---","[hex]04"
31,"Rx","Ok","-1.7296 ms"," ---","[hex]00"
32,"Rx","Ok","-1.7079 ms"," ---","[hex]06"
33,"Rx","Ok","-1.679 ms"," ---","[hex]00"
34,"Rx","Ok","-1.6573 ms"," ---","[hex]06"
35,"Rx","Ok","-1.6278 ms"," ---","[hex]00"
36,"Rx","Ok","-1.6061 ms"," ---","[hex]06"
37,"Rx","Ok","-1.5772 ms"," ---","[hex]00"
38,"Rx","Ok","-1.5555 ms"," ---","[hex]04"
39,"Rx","Ok","-1.5265 ms"," ---","[hex]00"
40,"Rx","Ok","-1.5047 ms"," ---","[hex]06"
41,"Rx","Ok","-1.4758 ms"," ---","[hex]00"
42,"Rx","Ok","-1.4541 ms"," ---","[hex]06"
43,"Rx","Ok","-1.4248 ms"," ---","[hex]00"
44,"Rx","Ok","-1.4031 ms"," ---","[hex]06"
45,"Rx","Ok","-1.3742 ms"," ---","[hex]00"
46,"Rx","Ok","-1.3525 ms"," ---","[hex]06"
47,"Rx","Ok","-1.3239 ms"," ---","[hex]FF"
48,"Rx","Ok","-1.3022 ms"," ---","[hex]FF"
49,"Rx","Ok","-1.2723 ms"," ---","[hex]00"
50,"Rx","Ok","-1.2506 ms"," ---","[hex]07"
51,"Rx","Ok","-1.2215 ms"," ---","[hex]00"
52,"Rx","Ok","-1.1998 ms"," ---","[hex]05"
53,"Rx","Ok","-1.171 ms"," ---","[hex]00"
54,"Rx","Ok","-1.1493 ms"," ---","[hex]05"
55,"Rx","Ok","-1.1203 ms"," ---","[hex]00"
56,"Rx","Ok","-1.0985 ms"," ---","[hex]06"
57,"Rx","Ok","-1.0695 ms"," ---","[hex]00"
58,"Rx","Ok","-1.0477 ms"," ---","[hex]04"
59,"Rx","Ok","-1.0187 ms"," ---","[hex]00"
60,"Rx","Ok","-997 µs"," ---","[hex]06"
61,"Rx","Ok","-967.6 µs"," ---","[hex]00"
62,"Rx","Ok","-945.8 µs"," ---","[hex]06"
63,"Rx","Ok","-917 µs"," ---","[hex]00"
64,"Rx","Ok","-895.2 µs"," ---","[hex]07"
65,"Rx","Ok","-866.2 µs"," ---","[hex]00"
66,"Rx","Ok","-844.5 µs"," ---","[hex]05"
67,"Rx","Ok","-815.2 µs"," ---","[hex]00"
68,"Rx","Ok","-793.5 µs"," ---","[hex]04"
69,"Rx","Ok","-764.7 µs"," ---","[hex]00"
70,"Rx","Ok","-742.9 µs"," ---","[hex]09"
71,"Rx","Ok","-713.9 µs"," ---","[hex]00"
72,"Rx","Ok","-692.1 µs"," ---","[hex]06"
73,"Rx","Ok","-663.1 µs"," ---","[hex]00"
74,"Rx","Ok","-641.3 µs"," ---","[hex]05"
75,"Rx","Ok","-612.3 µs"," ---","[hex]00"
76,"Rx","Ok","-590.6 µs"," ---","[hex]05"
77,"Rx","Ok","-562.1 µs"," ---","[hex]FF"
78,"Rx","Ok","-540.4 µs"," ---","[hex]FF"
79,"Rx","Ok","-510.8 µs"," ---","[hex]01"
80,"Rx","Ok","-489 µs"," ---","[hex]00"
81,"Rx","Ok","-459.7 µs"," ---","[hex]01"
82,"Rx","Ok","-438 µs"," ---","[hex]1B"
83,"Rx","Ok","-408.8 µs"," ---","[hex]01"
84,"Rx","Ok","-387.1 µs"," ---","[hex]40"
85,"Rx","Ok","-358.2 µs"," ---","[hex]01"
86,"Rx","Ok","-336.5 µs"," ---","[hex]60"
87,"Rx","Ok","-307.3 µs"," ---","[hex]01"
88,"Rx","Ok","-285.6 µs"," ---","[hex]7C"
89,"Rx","Ok","-256.7 µs"," ---","[hex]01"
90,"Rx","Ok","-235 µs"," ---","[hex]9D"
91,"Rx","Ok","-206 µs"," ---","[hex]01"
92,"Rx","Ok","-184.3 µs"," ---","[hex]BA"
93,"Rx","Ok","-154.9 µs"," ---","[hex]01"
94,"Rx","Ok","-133.2 µs"," ---","[hex]D7"
95,"Rx","Ok","-104.3 µs"," ---","[hex]02"
96,"Rx","Ok","-82.6 µs"," ---","[hex]00"
97,"Rx","Ok","-53.5 µs"," ---","[hex]02"
98,"Rx","Ok","-31.8 µs"," ---","[hex]1A"
99,"Rx","Ok","-2.6 µs"," ---","[hex]02"
100,"Rx","Ok","19.2 µs"," ---","[hex]3E"
101,"Rx","Ok","48 µs"," ---","[hex]02"
102,"Rx","Ok","69.7 µs"," ---","[hex]56"
103,"Rx","Ok","98.8 µs"," ---","[hex]02"
104,"Rx","Ok","120.5 µs"," ---","[hex]82"
105,"Rx","Ok","149.9 µs"," ---","[hex]02"
106,"Rx","Ok","171.6 µs"," ---","[hex]A3"
107,"Rx","Ok","200.5 µs"," ---","[hex]03"
108,"Rx","Ok","222.2 µs"," ---","[hex]34"
109,"Rx","Ok","251.3 µs"," ---","[hex]03"
110,"Rx","Ok","273 µs"," ---","[hex]3E"
111,"Rx","Ok","301.5 µs"," ---","[hex]FF"
112,"Rx","Ok","323.2 µs"," ---","[hex]FF"
113,"Rx","Ok","352.9 µs"," ---","[hex]03"
114,"Rx","Ok","374.6 µs"," ---","[hex]1B"
115,"Rx","Ok","403.8 µs"," ---","[hex]03"
116,"Rx","Ok","425.6 µs"," ---","[hex]19"
117,"Rx","Ok","454.4 µs"," ---","[hex]03"
118,"Rx","Ok","476.1 µs"," ---","[hex]1B"
119,"Rx","Ok","505.2 µs"," ---","[hex]03"
120,"Rx","Ok","526.9 µs"," ---","[hex]1D"
121,"Rx","Ok","556.2 µs"," ---","[hex]03"
122,"Rx","Ok","577.9 µs"," ---","[hex]1C"
123,"Rx","Ok","606.8 µs"," ---","[hex]03"
124,"Rx","Ok","628.5 µs"," ---","[hex]1A"
125,"Rx","Ok","657.6 µs"," ---","[hex]03"
126,"Rx","Ok","679.4 µs"," ---","[hex]1A"
127,"Rx","Ok","708.4 µs"," ---","[hex]03"
128,"Rx","Ok","730.1 µs"," ---","[hex]19"
129,"Rx","Ok","759.2 µs"," ---","[hex]03"
130,"Rx","Ok","781 µs"," ---","[hex]1B"
131,"Rx","Ok","810.4 µs"," ---","[hex]03"
132,"Rx","Ok","832.1 µs"," ---","[hex]1E"
133,"Rx","Ok","860.9 µs"," ---","[hex]03"
134,"Rx","Ok","882.6 µs"," ---","[hex]1A"
135,"Rx","Ok","911.6 µs"," ---","[hex]03"
136,"Rx","Ok","933.3 µs"," ---","[hex]1B"
137,"Rx","Ok","962.4 µs"," ---","[hex]03"
138,"Rx","Ok","984.1 µs"," ---","[hex]1A"
139,"Rx","Ok","1.0133 ms"," ---","[hex]03"
140,"Rx","Ok","1.035 ms"," ---","[hex]1A"
141,"Rx","Ok","1.0636 ms"," ---","[hex]FF"
142,"Rx","Ok","1.0853 ms"," ---","[hex]FF"
143,"Rx","Ok","1.1149 ms"," ---","[hex]03"
144,"Rx","Ok","1.1366 ms"," ---","[hex]1D"
145,"Rx","Ok","1.1656 ms"," ---","[hex]03"
146,"Rx","Ok","1.1873 ms"," ---","[hex]1C"
147,"Rx","Ok","1.2166 ms"," ---","[hex]03"
148,"Rx","Ok","1.2383 ms"," ---","[hex]1B"
149,"Rx","Ok","1.2673 ms"," ---","[hex]03"
150,"Rx","Ok","1.289 ms"," ---","[hex]1B"
151,"Rx","Ok","1.318 ms"," ---","[hex]03"
152,"Rx","Ok","1.3397 ms"," ---","[hex]1B"
153,"Rx","Ok","1.3692 ms"," ---","[hex]03"
154,"Rx","Ok","1.3909 ms"," ---","[hex]1C"
155,"Rx","Ok","1.4196 ms"," ---","[hex]03"
156,"Rx","Ok","1.4413 ms"," ---","[hex]1E"
157,"Rx","Ok","1.4703 ms"," ---","[hex]03"
158,"Rx","Ok","1.4921 ms"," ---","[hex]1A"
159,"Rx","Ok","1.5213 ms"," ---","[hex]03"
160,"Rx","Ok","1.543 ms"," ---","[hex]1C"
161,"Rx","Ok","1.5719 ms"," ---","[hex]03"
162,"Rx","Ok","1.5936 ms"," ---","[hex]1C"
163,"Rx","Ok","1.623 ms"," ---","[hex]03"
164,"Rx","Ok","1.6447 ms"," ---","[hex]1A"
165,"Rx","Ok","1.6736 ms"," ---","[hex]03"
166,"Rx","Ok","1.6953 ms"," ---","[hex]1A"
167,"Rx","Ok","1.7243 ms"," ---","[hex]03"
168,"Rx","Ok","1.746 ms"," ---","[hex]1D"
169,"Rx","Ok","1.7751 ms"," ---","[hex]03"
170,"Rx","Ok","1.7968 ms"," ---","[hex]1E"
171,"Rx","Ok","1.8253 ms"," ---","[hex]FF"
172,"Rx","Ok","1.847 ms"," ---","[hex]FF"
173,"Rx","Ok","1.8769 ms"," ---","[hex]02"
174,"Rx","Ok","1.8986 ms"," ---","[hex]17"
175,"Rx","Ok","1.9276 ms"," ---","[hex]02"
176,"Rx","Ok","1.9493 ms"," ---","[hex]06"
177,"Rx","Ok","1.9785 ms"," ---","[hex]01"
178,"Rx","Ok","2.0002 ms"," ---","[hex]E3"
179,"Rx","Ok","2.0295 ms"," ---","[hex]01"
180,"Rx","Ok","2.0512 ms"," ---","[hex]C6"
181,"Rx","Ok","2.0798 ms"," ---","[hex]01"
182,"Rx","Ok","2.1015 ms"," ---","[hex]A5"
183,"Rx","Ok","2.1307 ms"," ---","[hex]01"
184,"Rx","Ok","2.1524 ms"," ---","[hex]83"
185,"Rx","Ok","2.1816 ms"," ---","[hex]01"
186,"Rx","Ok","2.2033 ms"," ---","[hex]65"
187,"Rx","Ok","2.2323 ms"," ---","[hex]01"
188,"Rx","Ok","2.2541 ms"," ---","[hex]48"
189,"Rx","Ok","2.283 ms"," ---","[hex]01"
190,"Rx","Ok","2.3047 ms"," ---","[hex]2A"
191,"Rx","Ok","2.334 ms"," ---","[hex]01"
192,"Rx","Ok","2.3557 ms"," ---","[hex]06"
193,"Rx","Ok","2.3845 ms"," ---","[hex]00"
194,"Rx","Ok","2.4063 ms"," ---","[hex]E8"
195,"Rx","Ok","2.4358 ms"," ---","[hex]00"
196,"Rx","Ok","2.4576 ms"," ---","[hex]CC"
"Data format","Hex"

