Decode results B 1
,"Source","State","Start","Tx value","Rx value"
104,"Rx","Ok","120.6 µs"," ---","[hex]11"
105,"Rx","Ok","149.8 µs"," ---","[hex]03"
106,"Rx","Ok","171.5 µs"," ---","[hex]11"
107,"Rx","Ok","200.7 µs"," ---","[hex]03"
108,"Rx","Ok","222.4 µs"," ---","[hex]12"
109,"Rx","Ok","251.6 µs"," ---","[hex]03"
110,"Rx","Ok","273.4 µs"," ---","[hex]16"
111,"Rx","Ok","301.8 µs"," ---","[hex]FF"
112,"Rx","Ok","323.5 µs"," ---","[hex]FF"
113,"Rx","Ok","353.2 µs"," ---","[hex]02"
114,"Rx","Ok","374.9 µs"," ---","[hex]1C"
115,"Rx","Ok","404.1 µs"," ---","[hex]01"
116,"Rx","Ok","425.8 µs"," ---","[hex]F8"
117,"Rx","Ok","454.6 µs"," ---","[hex]01"
118,"Rx","Ok","476.3 µs"," ---","[hex]DE"
119,"Rx","Ok","505.7 µs"," ---","[hex]01"
120,"Rx","Ok","527.4 µs"," ---","[hex]D2"
121,"Rx","Ok","556.2 µs"," ---","[hex]01"
122,"Rx","Ok","577.9 µs"," ---","[hex]B7"
123,"Rx","Ok","607 µs"," ---","[hex]01"
124,"Rx","Ok","628.7 µs"," ---","[hex]67"
125,"Rx","Ok","657.9 µs"," ---","[hex]01"
126,"Rx","Ok","679.7 µs"," ---","[hex]66"
127,"Rx","Ok","708.6 µs"," ---","[hex]01"
128,"Rx","Ok","730.3 µs"," ---","[hex]43"
129,"Rx","Ok","759.5 µs"," ---","[hex]01"
130,"Rx","Ok","781.3 µs"," ---","[hex]37"
131,"Rx","Ok","810.7 µs"," ---","[hex]00"
132,"Rx","Ok","832.4 µs"," ---","[hex]EC"
133,"Rx","Ok","861.2 µs"," ---","[hex]00"
134,"Rx","Ok","882.9 µs"," ---","[hex]E6"
135,"Rx","Ok","911.8 µs"," ---","[hex]00"
136,"Rx","Ok","933.5 µs"," ---","[hex]C8"
137,"Rx","Ok","962.7 µs"," ---","[hex]00"
138,"Rx","Ok","984.5 µs"," ---","[hex]BC"
139,"Rx","Ok","1.0134 ms"," ---","[hex]00"
140,"Rx","Ok","1.0351 ms"," ---","[hex]67"
141,"Rx","Ok","1.0636 ms"," ---","[hex]FF"
142,"Rx","Ok","1.0853 ms"," ---","[hex]FF"
143,"Rx","Ok","1.1152 ms"," ---","[hex]00"
144,"Rx","Ok","1.1369 ms"," ---","[hex]09"
145,"Rx","Ok","1.1658 ms"," ---","[hex]00"
146,"Rx","Ok","1.1876 ms"," ---","[hex]09"
147,"Rx","Ok","1.2168 ms"," ---","[hex]00"
148,"Rx","Ok","1.2386 ms"," ---","[hex]08"
149,"Rx","Ok","1.2674 ms"," ---","[hex]00"
150,"Rx","Ok","1.2891 ms"," ---","[hex]08"
151,"Rx","Ok","1.3184 ms"," ---","[hex]00"
152,"Rx","Ok","1.3401 ms"," ---","[hex]09"
153,"Rx","Ok","1.3693 ms"," ---","[hex]00"
154,"Rx","Ok","1.391 ms"," ---","[hex]07"
155,"Rx","Ok","1.4201 ms"," ---","[hex]00"
156,"Rx","Ok","1.4418 ms"," ---","[hex]09"
157,"Rx","Ok","1.4707 ms"," ---","[hex]00"
158,"Rx","Ok","1.4925 ms"," ---","[hex]07"
159,"Rx","Ok","1.5218 ms"," ---","[hex]00"
160,"Rx","Ok","1.5435 ms"," ---","[hex]09"
161,"Rx","Ok","1.5724 ms"," ---","[hex]00"
162,"Rx","Ok","1.5941 ms"," ---","[hex]09"
163,"Rx","Ok","1.6234 ms"," ---","[hex]00"
164,"Rx","Ok","1.6451 ms"," ---","[hex]08"
